issues_title,issues_created_at,issues_thread_id,issues_comment_id,issues_comment_type,issues_comment_text,issues_comment_author,issues_time_to_close,issues_time_to_first_response,issues_no_of_comments,issues_commits,issues_checks,issues_files_changed,issues_lines_changed
Feature/math_utils,2019-03-14T09:30:09Z,415465462,472771179.0,reply,@yukkysaito what do you mean by Kalman Filter? that would depend on the sensors and purpose of the algorithm itself. Also why do you need a table of sin and cos?,sgermanserrano,39402440.0,23301.0,26,9,0,19,2026
Feature/math_utils,2019-03-15T07:16:56Z,415465462,473183133.0,comment,"> @yukkysaito what do you mean by Kalman Filter? that would depend on the sensors and purpose of the algorithm itself. Also why do you need a table of sin and cos?

Thank you.
About Kalman Filter: you are correct. However, the formulas of the Kalman filter are reusable because they can be made generalized kalman filter library. For example, we are currently developing ekf for localization estimation. Here, we have implemented a Kalman filter library that can be used generically. We want to use this library with mot (multi object tracking).
https://github.com/CPFL/Autoware/blob/feature/kalman_filter/ros/src/computing/perception/localization/packages/kalman_filter_localizer/include/kalman_filter/kalman_filter.h
Table of sin and cos: Calculation of sin function is expensive because calculation is Taylor expansion. The sin function is very often used in MPC, Particle Filer, Local path palanner, etc. In addition, they generally need to run at high frequency, which makes the computational cost a bottleneck. There is still reasons, in the past experience, this is absolutely necessary.
",yukkysaito,39402440.0,23301.0,26,9,0,19,2026
Feature/math_utils,2019-03-15T07:19:19Z,415465462,473183601.0,comment,"> From the viewpoint of the library user, I think that it is useful an abstraction layer of math processing for the following reasons.
> 
> * Currently, some packages have their own implementation of math processing. Extract them and make it available from other packages.
> * Need functions that are not included in the existing library and frequently used utility function that combines low-level functions.
> * It's annoying to convert to library type such as from geometry_msgs, vector_map_msgs, or PCL to Eigen, OpenCV, or Boost. Type conversions should be isolated by wrapper since they are unrelated to the algorithm.
> 
> I feel that an using alias is better than wrapper class for vector type. My opinion is as follows.
> If you use Eigen for internal implementation, define abstract vector types as Eigen type aliases and functions as Eigen function wrapper. And add your own implementation or other library functions for abstract vector types. Finally, support wrappers for other library types.

I agree with @isamu-takagi  what vector3d is implemented as alias. Thank you for your idea",yukkysaito,39402440.0,23301.0,26,9,0,19,2026
Feature/math_utils,2019-03-15T12:05:50Z,415465462,473261041.0,reply,"> > @yukkysaito what do you mean by Kalman Filter? that would depend on the sensors and purpose of the algorithm itself. Also why do you need a table of sin and cos?
> 
> Thank you.
> About Kalman Filter: you are correct. However, the formulas of the Kalman filter are reusable because they can be made generalized kalman filter library. For example, we are currently developing ekf for localization estimation. Here, we have implemented a Kalman filter library that can be used generically. We want to use this library with mot (multi object tracking).
> https://github.com/CPFL/Autoware/blob/feature/kalman_filter/ros/src/computing/perception/localization/packages/kalman_filter_localizer/include/kalman_filter/kalman_filter.h

@yukkysaito OK, I understand what you mean by KF now. Nevertheless, if you are planning on re-using the KF for other non-localization modules, as mot. I don't think the current placement of the KF library is clear enough for new Autoware users to use.

",sgermanserrano,39402440.0,23301.0,26,9,0,19,2026
Feature/math_utils,2019-03-15T13:40:58Z,415465462,473289806.0,comment,"> OK, I understand what you mean by KF now. Nevertheless, if you are planning on re-using the KF for other non-localization modules, as mot. I don't think the current placement of the KF library is clear enough for new Autoware users to use.

KF is used by many modules. MOT just wants to use it right now, and in the future, there are many modules that use KF, such as white line estimateion, IMU bias estimation, path prediction and so on. Is this not enough?
",yukkysaito,39402440.0,23301.0,26,9,0,19,2026
Feature/math_utils,2019-03-15T14:07:59Z,415465462,473299517.0,reply,"> > OK, I understand what you mean by KF now. Nevertheless, if you are planning on re-using the KF for other non-localization modules, as mot. I don't think the current placement of the KF library is clear enough for new Autoware users to use.
> 
> KF is used by many modules. MOT just wants to use it right now, and in the future, there are many modules that use KF, such as white line estimateion, IMU bias estimation, path prediction and so on. Is this not enough?

@yukkysaito I was referring to the actual location of the library within the Autoware repo. I think it would be better to have it placed in _common_ instead of inside the localization package",sgermanserrano,39402440.0,23301.0,26,9,0,19,2026
Feature/math_utils,2019-03-15T14:08:41Z,415465462,473299787.0,reply,"Again, why write from scratch when there are great libraries available.
MPRT with ROS wrappers: https://www.mrpt.org/mrpt-ros-pkg
KFilter: http://kalman.sourceforge.net/
Orocos: http://www.orocos.org/bfl/packages
OpenCV KalmanFilter Class

Or less known libraries:
http://bayesclasses.sourceforge.net/Bayesian%20Filtering%20Classes.html
",amc-nu,39402440.0,23301.0,26,9,0,19,2026
Feature/math_utils,2019-03-18T06:13:04Z,415465462,473782809.0,reply,@yukkysaito Please move this PR to a fork.,gbiggs,39402440.0,23301.0,26,9,0,19,2026
Feature/remove catkin,2019-02-28T04:12:07Z,415103461,468130399.0,reply,"Just want to check: We are able to build cross-releases once these scripts are gone, right? Someone has tested that?",gbiggs,99334.0,56135.0,4,1,0,2,123
Feature/remove catkin,2019-02-28T04:33:12Z,415103461,468133852.0,reply,"@gbiggs afaik, these are already being used in [CI](https://github.com/CPFL/Autoware/blob/master/.gitlab-ci.yml#L80) 
[pipelines](https://gitlab.com/CPFL/Autoware/pipelines)",amc-nu,99334.0,56135.0,4,1,0,2,123
Feature/remove catkin,2019-02-28T05:20:58Z,415103461,468141683.0,reply,"Should be good to go, then. Merge away!",gbiggs,99334.0,56135.0,4,1,0,2,123
Feature/remove catkin,2019-02-28T16:20:37Z,415103461,468336030.0,comment,@gbiggs we've been building with the colcon scripts since 1.9 IIRC,esteve,99334.0,56135.0,4,1,0,2,123
Update contact details,2019-02-27T07:49:29Z,414988074,,,,gbiggs,,,0,1,0,1,8
"Revert ""Fix/health checker""",2019-02-27T07:31:58Z,414982621,,,,gbiggs,,,0,1,0,37,1382
[MERGE AFTER #2034] Use ament for libvectormap and trafficlight_recognizer,2019-02-26T17:19:47Z,414726329,,,,maximosipov,,,0,13,0,44,2013
[MERGE AFTER #2033] Use ament for state_machine_lib,2019-02-26T17:15:57Z,414724696,,,,maximosipov,,,0,11,0,40,1615
[MERGE AFTER #2016] Use ament_cmake for diag_lib and fake_autoware_nodes,2019-02-26T17:12:31Z,414723106,,,,maximosipov,,,0,10,0,38,1551
melodic support,2019-02-26T15:48:20Z,414678732,467491725.0,comment,"@gbiggs This PR would benefit a lot from splitting the Autoware repository into smaller ones. Here's a suggestion:

- autoware_core: drivers, algorithms, low-level controllers, etc.
- autoware_utils: anything that's external to autoware_core, but does not use a UI
- autoware_visualization: anything UI-related (runtime manager, rviz plugins, etc.)

autoware_core could certainly be split into even more repositories, but these are the three main ones I could think of.",esteve,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-02-27T03:25:55Z,414678732,467709261.0,reply,"Thanks @esteve 
Even after running `rosdep update`.
I'm still getting `unable to locate package ros-melodic-jsk-recognition-utils`.

Is this related? acccording to Jenkins, it is still failing on melodic.
http://wiki.ros.org/jsk_recognition",amc-nu,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-02-27T11:12:02Z,414678732,467822466.0,reply,@amc-nu are you using the `--ignore-src` option?,sgermanserrano,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-02-27T11:15:03Z,414678732,467823305.0,reply,"@sgermanserrano yes
This is the actual command I’m using.
`rosdep install -y --from-paths src --ignore-src --rosdistro $ROS_DISTRO`",amc-nu,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-02-28T11:10:26Z,414678732,468233781.0,reply,@esteve as @amc-nu says neither `jsk-recognition-utils` or `msgs` are currently available to install for ROS melodic. We need to revert the last commit on this branch,sgermanserrano,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-03-01T00:20:13Z,414678732,468492718.0,reply,"@esteve I'd like to figure out a timeline for getting this merged and when we can do it. If possible I'd like to have it in immediately after 1.11 so we have plenty of time to test things on Melodic before the 1.12 release. The most important things to know are:

- What are the blockers to enabling building on Melodic, and can we circumvent them? Obviously the JSK packages are major blockers but are there any others?
- Will adding support for Melodic impact building/running on Kinetic in any way?
- You stated that it would benefit from splitting the repositories. Does this PR need that done first or can we merge this before splitting? The [roadmap discussion](https://discourse.ros.org/t/autoware-ai-current-autoware-roadmap/7976) currently aims for repository splitting in 1.12, which would mean pushing merging this further into the 1.12 iteration if we need to split first.",gbiggs,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-03-01T09:13:57Z,414678732,468597343.0,comment,"@amc-nu @sgermanserrano `jsk-recognition-utils` and `jsk-recognition-msgs` are available in the ROS shadow repository (see http://repositories.ros.org/status_page/ros_melodic_default.html), and will be available in the next sync (1-2 weeks). Meanwhile, I can put them back in the source tree and we'll remove them during the next release cycle.",esteve,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-03-01T09:26:20Z,414678732,468600886.0,comment,"> What are the blockers to enabling building on Melodic, and can we circumvent them? Obviously the JSK packages are major blockers but are there any others?

All the missing packages in Melodic are in https://github.com/CPFL/Autoware/tree/feature/melodic/ros/src/vendor. The other thing missing is a PIC-built binary for `libymc_can`, @amc-nu knows more about that.

> Will adding support for Melodic impact building/running on Kinetic in any way?

No. However, we might want to remove or comment out the `jsk_*` packages from Dockerfile so that they don't clash with the ones in `ros/src/vendor`

> You stated that it would benefit from splitting the repositories. Does this PR need that done first or can we merge this before splitting? The roadmap discussion currently aims for repository splitting in 1.12, which would mean pushing merging this further into the 1.12 iteration if we need to split first.

I don't think splitting the repositories precludes adding support for Melodic. However, it may have the benefit of users being able to have the core of Autoware (planning, perception, drivers, etc.) running on Melodic (on a vehicle, for example), while having tools and the visualization plugins still running on Kinetic (on a desktop). Separating the core from the external tools would also make the introduction of Autoware.Auto as a dependency easier, since we can add support for Melodic incrementally (in case there's a problem with the tools or the rviz plugins).",esteve,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-03-01T09:42:13Z,414678732,468605412.0,reply,@esteve @gbiggs autowarefoundation/autoware#1946 installs the dependencies using `rosdep` in the Dockerfile so there should be no collision if the `jsk_*` packages are included in the _vendor_ folder. The removal will be needed in the _crossbuild/Dockerfile_ for now,sgermanserrano,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-03-01T10:03:25Z,414678732,468611921.0,reply,"@esteve thanks for reverting. I can now install successfully the dependencies.
However, cannot compile using CUDA 10.0. Ndt_Gpu and Euclidean Clustering GPU code require to be updated for the new API
I’ll test with CUDA 9.0 (not officially supported in 18.04) and report back.",amc-nu,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-03-01T10:14:25Z,414678732,468615041.0,comment,"@sgermanserrano the problem with rosdep is that it doesn't benefit from the Docker cache properly. Also, ROS1 doesn't guarantee any ABI compatiblity across releases, so if I happen to have the rosdep call cached and then I install a ROS package that was released at a later sync, I'll most certainly get a crash.",esteve,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-03-01T10:25:55Z,414678732,468618334.0,reply,"@esteve the `rosdep` has been added to the Dockerfiles to reduce maintainability needs as new packages have new dependencies, when building the base image it is more straightforward",sgermanserrano,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-03-01T10:36:34Z,414678732,468621448.0,comment,"@sgermanserrano I don't think it's a good idea, for the reasons I mentioned. A more correct approach would be to run rosdep as an automated process (e.g. Travis), check if there are new dependencies and then add them to Dockerfile so as to have a complete trace of all the ROS packages that are needed.",esteve,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-03-04T00:08:54Z,414678732,469080682.0,reply,I agree with @esteve. We need the Dockerfiles to allow as deterministic a run as possible every time.,gbiggs,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-03-04T19:06:34Z,414678732,469380843.0,comment,"With the latest Melodic sync, it should be possible to build Autoware without bundling the dependencies in this PR. I'll remove them and spin a CI to make sure it all works https://discourse.ros.org/t/new-packages-for-melodic-2019-03-04/8120",esteve,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-03-05T08:12:22Z,414678732,469581989.0,reply,Yay for recursion!,gbiggs,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-03-05T10:47:33Z,414678732,469633823.0,reply,"@esteve I'm getting confused with the last _Revert Revert..._. `jsk_recognition_utils` and `jsk_rviz_plugins` are available to be installed as part of ROS Melodic, but I can see the _vendor_ folder is still there",sgermanserrano,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-03-05T11:15:38Z,414678732,469642026.0,comment,"@sgermanserrano the `jsk_rviz_plugins` is still bundled, but I saw that it's available in Melodic as well. Good catch, I'll remove the entire vendor directory. Thanks!",esteve,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-03-18T06:07:45Z,414678732,473781818.0,reply,"@esteve Are we going to get this in for 1.11? Or alternatively can it be merged as-is without breaking master? I looked over the changes and didn't see anything bad, but it's a large PR.",gbiggs,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-03-18T09:36:40Z,414678732,473835872.0,reply,@gbiggs there are some bugs (#2097 autowarefoundation/autoware#2098 autowarefoundation/autoware_ai#603 autowarefoundation/autoware#2101) that need addressing before we can have melodic support,sgermanserrano,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-03-25T02:29:16Z,414678732,476033690.0,reply,@esteve @sgermanserrano can you please consider autowarefoundation/autoware#2145 ?,amc-nu,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-05-07T22:46:28Z,414678732,490281798.0,reply,"@gbiggs / @esteve - I just rebased `feature/melodic` on `master`, re-ran the build, re-ran the tests, and everything passed on `melodic`! Looks like this branch just needs a rebase and it should pass CI and be ready for merge (from what I can tell).

There is one caveat: In order to build the CUDA/DNN stuff, CMake >= 3.12 and Eigen >=3.3.5 are required (in addition to CUDA 10.0). I created a script to install them (hopefully non-destructively):

https://gist.github.com/JWhitleyAStuff/c4bc47a5ba7903b48bd2fab108fe2afe",JWhitleyWork,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-05-07T23:26:08Z,414678732,490290208.0,reply,"> There is one caveat: In order to build the CUDA/DNN stuff, CMake >= 3.12 and Eigen >=3.3.5 are required (in addition to CUDA 10.0). I created a script to install them (hopefully non-destructively):

Just to clarify, does this mean that the versions in Ubuntu 18.04 are too old?",gbiggs,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-05-07T23:29:04Z,414678732,490290738.0,reply,"@gbiggs yes
Please check autowarefoundation/autoware_ai#593 and autowarefoundation/autoware_ai#602 ",amc-nu,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-05-08T00:02:45Z,414678732,490297154.0,reply,"@JWhitleyAStuff Asking users to install non-system versions of critical packages like CMake is risky. Many users may end up causing more problems for themselves. Of course, we shouldn't just say ""No GPU for you"" and leave it at that, but we do need to be careful. Here's how we propose to allow the user to enable GPU support but also ensure that they are forced to know at least a little of what they are doing first.

1. Add an option to the relevant packages to enable GPU. Make it off by default. Document that to use GPU you must enable that option in ccmake.
2. If disabled, use CPU and be happy with Ubuntu versions
3. If enabled, look for necessary eigen and CMake versions and break if not found.
4. If those tools are recent enough and CUDA is not found, break.
5. Otherwise, build

Does this sound reasonable to you?",gbiggs,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-05-08T12:09:53Z,414678732,490460887.0,reply,@gbiggs SGTM. I know @esteve is pretty burried at the moment. Should I implement on a fork of this branch and create a new PR?,JWhitleyWork,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-05-08T12:59:05Z,414678732,490475722.0,comment,"It's times like this when I wish we would use conan (https://conan.io/) to handle dependencies. Alternatively, we could do like ROS2 does with external dependencies and create an eigen_vendor package (see https://github.com/ros2/yaml_cpp_vendor for an example).

As for CMake, @JWhitleyAStuff is it because the CUDA stuff uses the built-in language support? (https://cmake.org/cmake/help/v3.12/module/FindCUDA.html)",esteve,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-05-08T15:38:32Z,414678732,490537499.0,reply,@esteve - I'll look into it more. I'm not positive yet.,JWhitleyWork,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-05-08T21:26:28Z,414678732,490656929.0,reply,@esteve I'm currently looking into it. It appears to be something that was added between 3.12.1 and 3.12.2. Back-porting the change to 3.10 (the version available on Ubuntu 18.04) fixes the issue so I'm seeing if it is something we can fake here. One option would be providing our own FindCUDA.cmake in the appropriate packages (a 3.10 + fix version). I'm checking to see if there is a simpler solution that we can just apply to our own CMakeLists.txt files.,maximus5684,8087040.0,226.0,30,126,0,135,19965
melodic support,2019-05-08T21:44:36Z,414678732,490662239.0,reply,Oops. Wrong account.,JWhitleyWork,8087040.0,226.0,30,126,0,135,19965
Feature/negative velocity,2019-03-18T06:07:05Z,414647464,473781701.0,reply,"@yn-mrse What is the status of this PR? If it will not be in 1.11, please move it to a fork.",gbiggs,1746825.0,1696957.0,1,63,0,62,8155
Feature/point pillars,2019-03-02T05:58:23Z,414541349,468889298.0,reply,DeepLearning  based detection packages manage setups individually too. Can you prepare the scripts directory and prepare the setup script? (I would like to manage it with ansible etc. in the future),yukkysaito,844030.0,329033.0,4,39,0,25,3629
Feature/point pillars,2019-03-05T05:08:10Z,414541349,469539767.0,comment,"> DeepLearning based detection packages manage setups individually too. Can you prepare the scripts directory and prepare the setup script? (I would like to manage it with ansible etc. in the future)

I added the instruction for the setup in README.md.
But TensorRT requires the registration to NVIDIA website.
For this reason, cannot pepare the script for the entire setup.",k0suke-murakami,844030.0,329033.0,4,39,0,25,3629
Feature/point pillars,2019-03-26T16:13:42Z,414541349,476725490.0,reply,"Hi,
What is the trained model for? cars or people or what? In the paper, they mentioned that they trained 2 models for cars and pedestrians/cyclists?
If you use one model for all classes, what is the parameter values? such as thresholds, etc?
Thank you",kargarisaac,844030.0,329033.0,4,39,0,25,3629
Feature/point pillars,2019-03-29T14:37:28Z,414541349,478021143.0,reply,"@k0suke-murakami 
I tested this using sample_moriyama_150324.bag file and docker but got nothing. Do I need to install tensorrt for docker? It would be great to write down a pipeline to run it in docker or out of that. I tried to install the point_pillars package in my ros workspace, but not successful yet. ",kargarisaac,844030.0,329033.0,4,39,0,25,3629
Feature/test twist gate,2019-02-28T08:36:07Z,414501760,468184769.0,comment,"In order to pass the test, it is necessary to fix autoware health checker. #2012",s-azumi,963878.0,171019.0,3,21,0,8,701
Feature/test twist gate,2019-03-07T13:47:03Z,414501760,470531061.0,comment,@sgermanserrano I added tests what I can add immediately although it is not perfect. ,s-azumi,963878.0,171019.0,3,21,0,8,701
Feature/test twist gate,2019-03-08T06:56:39Z,414501760,470826576.0,comment,"@sgermanserrano That is the test I can add right now.
Could you review this again?",s-azumi,963878.0,171019.0,3,21,0,8,701
Modify state for fms authorization,2019-03-18T06:06:05Z,414456946,473781514.0,reply,@s-azumi Please move this PR to a fork.,gbiggs,6733614.0,1725545.0,2,64,0,65,7849
Modify state for fms authorization,2019-05-15T05:13:54Z,414456946,492506276.0,comment,Re-submitted this PR from my fork to autowarefoundation/autoware#2257.,s-azumi,6733614.0,1725545.0,2,64,0,65,7849
Add state battery charging,2019-03-18T06:05:31Z,414456616,473781423.0,reply,@s-azumi Please move this PR to a fork.,gbiggs,6733441.0,1725582.0,2,65,0,65,7863
Add state battery charging,2019-05-15T05:09:50Z,414456616,492505513.0,comment,Re-submitted this PR from my fork to autowarefoundation/autoware#2256.,s-azumi,6733441.0,1725582.0,2,65,0,65,7863
Add support guidelines link to issue template,2019-03-18T06:01:43Z,414055459,473780700.0,comment,Not valid due to new issue template.,gbiggs,1795379.0,1795379.0,1,1,0,1,3
Change LGSVL simulator dir,2019-02-25T11:13:15Z,414053275,,,,yukkysaito,,,0,2,0,20,0
[DO NOT MERGE YET] Use ament for autoware packages,2019-02-25T10:39:21Z,414023931,466962460.0,reply,Closed in favour of https://github.com/CPFL/Autoware/issues/2022,gbiggs,2152.0,2152.0,1,8,0,32,1285
Fix/spinnaker,2019-02-25T09:36:30Z,414012341,,,,wep21,,,0,3,0,1,27
Add stop state type,2019-03-18T06:01:06Z,413981488,473780584.0,reply,@s-azumi  Please move this PR to a fork.,gbiggs,6814180.0,1806385.0,2,70,0,66,7938
Add stop state type,2019-05-15T05:04:21Z,413981488,492504560.0,comment,Re-submitted this PR from my fork to autowarefoundation/autoware#2255.,s-azumi,6814180.0,1806385.0,2,70,0,66,7938
Feature/split drive state,2019-03-18T05:57:32Z,413969044,473779929.0,reply,@s-azumi Please move this PR to a fork.,gbiggs,6403922.0,1808763.0,2,59,0,66,7816
Feature/split drive state,2019-05-10T10:23:30Z,413969044,491240302.0,comment,Re-submitted this PR from my fork to autowarefoundation/autoware#2246.,s-azumi,6403922.0,1808763.0,2,59,0,66,7816
[MERGE AFTER #2014] Use ament for amathutils_lib and decision_maker,2019-02-26T11:42:46Z,413820291,467406688.0,comment,"Gitlab CI pipeline:
https://gitlab.com/maximosipov/autoware/pipelines/49132626",maximosipov,39723149.0,167275.0,1,9,0,34,1423
[MERGE AFTER #2007] Use ament for autoware_build_flags,2019-02-25T09:28:43Z,413495721,466939230.0,comment,"Gitlab CI pipeline:
https://gitlab.com/maximosipov/autoware/pipelines/48953685",maximosipov,39881982.0,231666.0,1,7,0,30,1221
Fix/health checker,2019-02-25T11:34:16Z,413426129,466978678.0,reply,@hakuturu583 what is the bug? can you put an explanation on the description?,sgermanserrano,406961.0,248963.0,2,30,0,37,1382
Fix/health checker,2019-02-26T09:03:58Z,413426129,467355724.0,comment,@sgermanserrano Thank you !! But I already fixed!!,hakuturu583,406961.0,248963.0,2,30,0,37,1382
Feature/test lane select,2019-02-21T10:17:16Z,412811258,465943119.0,comment,"@sgermanserrano Thanks for your review!
Ok, I'll apply clang.",s-azumi,59090.0,5202.0,1,3,0,7,206
[MERGE AFTER #1982] Integrate ament into CI and docker builds,2019-02-21T07:44:00Z,411898461,465895399.0,comment,"@filiperinaldi Comments addressed, thank you!",maximosipov,40158122.0,155923.0,2,6,0,26,1209
[MERGE AFTER #1982] Integrate ament into CI and docker builds,2019-02-25T09:30:50Z,411898461,466939947.0,comment,"Gitlab CI pipeline:
https://gitlab.com/maximosipov/autoware/pipelines/48953555",maximosipov,40158122.0,155923.0,2,6,0,26,1209
add python health_chacker,2019-03-18T05:47:10Z,411826760,473778045.0,reply,"@hakuturu583 Please update us on the status of this PR. If it won't make it into 1.11, then fork and do the PR from there.",gbiggs,40168553.0,2319345.0,3,12,0,14,485
add python health_chacker,2019-03-20T07:47:01Z,411826760,474721945.0,comment,"@gbiggs I aready forked this PR.
Thank you!!",hakuturu583,40168553.0,2319345.0,3,12,0,14,485
add python health_chacker,2019-03-20T07:55:56Z,411826760,474724325.0,reply,Please link to the new PR.,gbiggs,40168553.0,2319345.0,3,12,0,14,485
Feature/autoware health analyzer,2019-02-22T01:47:36Z,411799956,466240731.0,comment,"@yn-mrse I fixed this issue by other fix branch.
Please wait a bit.",hakuturu583,262195.0,235437.0,2,19,0,21,575
Feature/autoware health analyzer,2019-02-25T05:39:00Z,411799956,466878556.0,reply,"@hakuturu583 @yn-mrse  couple of things here which I hope will make you do better software in the future:

1. Why were there completely unrelated changes done in this PR (changes to LGSVL)?
2. Steps to reproduce are:
    ```
    ./run
   ```
    In which package? What am I supposed to do after I run above script?
3. What does this mean: https://github.com/CPFL/Autoware/pull/2004#issuecomment-466240731?
4. Why is there no tests?
5. This work must be based on https://github.com/CPFL/Autoware/pull/1943, please mention it as a related PR so it is easier to see what has changed since e.g. https://github.com/CPFL/Autoware/pull/1943

",dejanpan,262195.0,235437.0,2,19,0,21,575
Fix/colcon build,2019-02-19T08:16:21Z,411593977,465031154.0,comment,"@esteve @amc-nu the main change of the PR is on the CMakeLists for _vision_dpm_ttic_detect_ pacakge. The changes in the Dockerfile will be replaced by PR autowarefoundation/autoware#1946, I just made them to allow for testing when building the docker image with colcon ",sgermanserrano,61995.0,50927.0,2,3,0,1,2
Fix/colcon build,2019-02-19T09:23:06Z,411593977,465053562.0,comment,"@esteve @amc-nu I have undone the changes to the Dockerfile to keep the aim of the PR clean. The needed changes are mentioned in autowarefoundation/autoware_ai#563 in any case for testing purposes. 
",sgermanserrano,61995.0,50927.0,2,3,0,1,2
Fix/emergency handler,2019-02-17T10:37:22Z,410873010,464440352.0,reply,@sgermanserrano Thank you for your PR!! merge to the feature branch!!,hakuturu583,147697.0,147688.0,1,2,0,2,3
Fix install directives,2019-02-15T12:04:34Z,410739331,,,,sgermanserrano,,,0,3,0,3,6
[feature] Added optional clang format check to CI,2019-02-25T08:12:45Z,410647595,466911347.0,comment,closing since catkin won't be used anymore,amc-nu,864904.0,864904.0,1,1,0,2,68
Add emergency_handler,2019-02-15T07:03:24Z,410632753,,,,yn-mrse,,,0,54,0,62,2767
Fix/gazebo simulator CI,2019-02-16T13:44:30Z,410291263,464348292.0,reply,This PR is merged.,yukkysaito,174977.0,174972.0,1,2,0,2,4
Feature/spinnaker,2019-02-15T06:29:51Z,410287836,463924251.0,reply,"@sgermanserrano Added the install commands, and applied clang format",amc-nu,396776.0,63051.0,3,19,0,7,475
Feature/spinnaker,2019-02-26T21:07:38Z,410287836,467613948.0,reply,@wep21 @amc-nu is Spinnaker an alternative to FlyCapture2? Does Autoware support now both or just one?,ubercool2,396776.0,63051.0,3,19,0,7,475
Feature/spinnaker,2019-02-26T23:05:53Z,410287836,467652189.0,reply,"It is an alternative.
Both are supported. ",amc-nu,396776.0,63051.0,3,19,0,7,475
