title,user_id,created_at,comments
Follow ROS C++ coding style guide,syohex,2016-02-12T04:25:17Z,"[{'user_id': 'syohex', 'created_at': '2016-02-14T01:55:00Z', 'comment_text': ""There are many conflicts with #234. I'll create PR again and apply clang-format files which are added by #234.\n""}]"
Update Setup Tab.,kitsukawa,2016-02-11T16:28:43Z,[]
Add synchronization system for perception,yukkysaito,2016-02-10T18:13:32Z,"[{'user_id': 'syohex', 'created_at': '2016-02-12T04:07:59Z', 'comment_text': ""Please don't merge master branch except your changes conflict with master branch codes. To merge master branch make us difficult to understand what PR changes/improves like this PR.\n\n(名古屋大学の方全般なのですが)変更がコンフリクトしない限りは, masterをマージする必要はないです. 下手にマージするとコミット履歴がこのようにカオスになるだけです. こうなると本質的な変更がなんなのかが極めて見えづらくなってしまいます.\n""}, {'user_id': 'syohex', 'created_at': '2016-02-12T04:40:26Z', 'comment_text': 'Please remove `*.orig` files.\n\n*.origファイルが含まれています. 削除してください.\n'}, {'user_id': 'yukkysaito', 'created_at': '2016-02-12T06:47:28Z', 'comment_text': ""Thank you for your advice. I'm careful not to do it.\n""}, {'user_id': 'yukkysaito', 'created_at': '2016-02-12T06:47:58Z', 'comment_text': '*.orig files are removed at f8c4fda\n'}, {'user_id': 'syohex', 'created_at': '2016-02-12T08:52:25Z', 'comment_text': 'マージは自由にしていただいて構わないです.\n'}, {'user_id': 'syohex', 'created_at': '2016-02-12T09:17:44Z', 'comment_text': '一般論です(この PRだけを言及するものではないです).\n\n#### Pull Requestの作成\n- 必要最小限の変更にする\n  - 例えばこの PRは 55ファイルを 52コミットで変更しているが, そこまで必要なのか. (本質的に必要であれば何の問題もない.)\n  - (不要である mergeが含まれるため多く見えてしまっている)\n  - PRのタイトル以外のことをしていないか.\n  - ここまで多いと cherry-pickすることも難しい\n  - 多くなる場合は分割できないかの検討. 特に複数のことを実現している場合\n- 不要なコミットの削除\n  - あとで第三者が `git log`をした場合に有用なもののみ残す\n  - 自分のコミットの誤りを修正するコミットは履歴に不要(rebaseで誤り自体をなかったことにする)\n  - 誤ってファイルを追加した場合は, 誤ってファイルを追加してしまったこと自体を消す\n  - 自分が同一 PR内で追加したバグを修正するバグ等も同様.\n'}, {'user_id': 'yukkysaito', 'created_at': '2016-02-12T12:19:28Z', 'comment_text': '@syohex アドバイスありがとうございます。今後のコミット履歴の事も考え、出来る限り最小限の変更でのコミットにするように注意いたします。\n'}]"
Add sleep command to decrease CPU occupancy,manato,2016-02-09T06:24:45Z,[]
Allow dialog fields to be tagged with [nl],KenYN,2016-02-05T05:01:57Z,"[{'user_id': 'kuriking', 'created_at': '2016-12-20T02:33:52Z', 'comment_text': 'Thank you for making PR.\r\nBut I think we should specify nl in flags of gui.\r\nSo I will close.'}]"
Fix pure pursuit,h-ohta,2016-02-03T11:38:58Z,[]
Update lane_stop,syouji,2016-02-02T07:13:44Z,[]
Correct points2image dependency,syohex,2016-02-02T04:13:34Z,"[{'user_id': 'badguy07', 'created_at': '2023-09-12T08:54:10Z', 'comment_text': 'usb_cam called a 500W pixel camera with a USB interface, tensorrt_yolo subscribe to the topic of usb_cam, the node crashes directly, and the reason for the program crash cannot be found\r\n![微信图片_20230912165343](https://github.com/autowarefoundation/autoware/assets/121431946/ace191da-ff44-4df3-be64-844698364d1d)\r\n'}]"
Correct map_file dependency about message header,syohex,2016-02-01T09:46:11Z,[]
Output error code,syouji,2016-02-01T07:18:15Z,[]
Correct waypoint_follower dependnecy about message header,syohex,2016-02-01T04:21:34Z,[]
Correct calibration_camera_lidar dependnecy about message header,syohex,2016-02-01T03:43:30Z,[]
Correct vehicle_socket dependnecy about message header,syohex,2016-02-01T02:32:24Z,[]
Improve ndt_mapping.,kitsukawa,2016-01-30T17:51:19Z,[]
Correct runtime_manager dependencies,syohex,2016-01-29T11:41:25Z,[]
Refactoring build process,syohex,2016-01-29T08:27:09Z,[]
"Runtime Manager, modify window title",kondoh2,2016-01-28T09:06:20Z,[]
Correct dependency name,syohex,2016-01-26T08:59:44Z,[]
Send shutdown signal to process manager on exit,syohex,2016-01-26T05:07:34Z,[]
Return error value at unknown operation key receieved,syohex,2016-01-26T04:13:08Z,[]
Add linear interpolate mode Switch,h-ohta,2016-01-22T12:46:05Z,[]
"Runtime Manager, fix func overwrite at dialog close",kondoh2,2016-01-22T08:17:29Z,[]
"Runtime Manager Computing tab, fix obj_reproj, obj_fusion launch",kondoh2,2016-01-22T06:55:00Z,[]
Fix dependency,syohex,2016-01-21T14:06:21Z,[]
Fixed newer CMake issue,syohex,2016-01-20T11:47:45Z,[]
update default.rviz,h-ohta,2016-01-19T09:24:05Z,[]
Bug fix about 'calcTwist',h-ohta,2016-01-19T09:18:08Z,[]
Add direction parameter,syouji,2016-01-19T06:38:34Z,[]
Fix requirement,manato,2016-01-19T05:48:35Z,[]
Improve accuracy of obj_reproj,manato,2016-01-19T05:35:57Z,"[{'user_id': 'manato', 'created_at': '2016-01-19T05:37:41Z', 'comment_text': 'Please let me know if there is a problem by this PR merge.\n'}]"
Fix ranging,manato,2016-01-18T17:27:20Z,"[{'user_id': 'manato', 'created_at': '2016-01-18T17:28:52Z', 'comment_text': '@syohex ,\nCould you please review this PR and merge it to master if there seems to be no problem?\nThank you very much for your always help.\n'}, {'user_id': 'manato', 'created_at': '2016-01-19T03:44:22Z', 'comment_text': '@syohex \nThank you very much for pointing out and kind explanation.\nI modified the places you pointed out.\nCould you please check again?\n'}]"
Fix pos_uploader's msec bug.,kuriking,2016-01-17T12:13:14Z,"[{'user_id': 'shinpei0208', 'created_at': '2016-01-17T12:19:47Z', 'comment_text': 'ありがとうございます。MLにも流してくださいー\n2016/01/17 21:13 ""USUDA Hisashi"" notifications@github.com:\n\n> Merged #204 https://github.com/CPFL/Autoware/pull/204.\n> \n> —\n> Reply to this email directly or view it on GitHub\n> https://github.com/CPFL/Autoware/pull/204#event-517229798.\n'}]"
Eigen3 with Fallback on ros-catkin-modules,jitrc,2016-01-16T14:12:35Z,"[{'user_id': 'syohex', 'created_at': '2016-01-20T09:41:54Z', 'comment_text': 'Why did you think that fallback is necessary ?\n\nWe can install eigen3 packages via `apt-get install`. And `ros-indigo-desktop-full` package contains eigen3 packages.\n'}, {'user_id': 'jitrc', 'created_at': '2016-01-20T10:03:21Z', 'comment_text': 'With newer version of CMake it cannot find Eigen3 even when it is\ninstalled. I faced it and found this to the best workaround from ROS and\nPCL issue log. I think the fallback(only if invoked when primary method\nfails to find Eigen3) has dependency on ros-indigo-camke-modules\nOn Jan 20, 2016 3:11 PM, ""Syohei YOSHIDA"" notifications@github.com wrote:\n\n> Why did you think that fallback is necessary ?\n> \n> We can install eigen3 packages via apt-get install. And\n> ros-indigo-desktop-full package contains eigen3 packages.\n> \n> —\n> Reply to this email directly or view it on GitHub\n> https://github.com/CPFL/Autoware/pull/203#issuecomment-173146339.\n'}, {'user_id': 'syohex', 'created_at': '2016-01-20T10:12:25Z', 'comment_text': 'Which CMake version did you use ?\n'}, {'user_id': 'jitrc', 'created_at': '2016-01-20T10:18:46Z', 'comment_text': 'I think 3.2, sorry on mobile now can\'t check. But you can see in CMake\ngithub repository, modules folder, FindEigen is missing.\nhttps://github.com/Kitware/CMake/tree/master/Modules\nOn Jan 20, 2016 3:42 PM, ""Syohei YOSHIDA"" notifications@github.com wrote:\n\n> Which CMake version did you use ?\n> \n> —\n> Reply to this email directly or view it on GitHub\n> https://github.com/CPFL/Autoware/pull/203#issuecomment-173156943.\n'}, {'user_id': 'syohex', 'created_at': '2016-01-20T10:20:07Z', 'comment_text': ""Thanks for information. I'll test.\n""}, {'user_id': 'jitrc', 'created_at': '2016-01-20T10:22:21Z', 'comment_text': 'Also I did aime major restructuring by seperating packages and msgs as\nthere are cyclic dependencies and causing problem with modern catkin tools.\nDidn\'t generate pull request though, I would if I fail to find any other\nbetter way, for now using legacy catkin_make for testing.\nOn Jan 20, 2016 3:48 PM, ""Jit Ray Chowdhury"" jit.ray.c@gmail.com wrote:\n\n> I think 3.2, sorry on mobile now can\'t check. But you can see in CMake\n> github repository, modules folder, FindEigen is missing.\n> https://github.com/Kitware/CMake/tree/master/Modules\n> On Jan 20, 2016 3:42 PM, ""Syohei YOSHIDA"" notifications@github.com\n> wrote:\n> \n> > Which CMake version did you use ?\n> > \n> > —\n> > Reply to this email directly or view it on GitHub\n> > https://github.com/CPFL/Autoware/pull/203#issuecomment-173156943.\n'}, {'user_id': 'syohex', 'created_at': '2016-01-20T11:22:46Z', 'comment_text': ""I confirmed this issue is reproducible with CMake3.2.\n\n> Also I did aime major restructuring by seperating packages and msgs as there are cyclic dependencies and causing problem with modern catkin tools. Didn't generate pull request though, I would if I fail to find any other better way, for now using legacy catkin_make for testing.\n\nAh, we should fix cyclic dependencies.\n""}, {'user_id': 'syohex', 'created_at': '2016-01-20T11:53:55Z', 'comment_text': 'Thanks for PR. I cherry-picked your commits and merged at #211. :+1:\n'}]"
Publish obj label by marker,manato,2016-01-15T16:27:48Z,[]
Fix motion planner,h-ohta,2016-01-15T06:09:29Z,[]
Query password by gksu,syohex,2016-01-14T10:43:44Z,"[{'user_id': 'syohex', 'created_at': '2016-01-14T11:26:22Z', 'comment_text': 'Autoware users must install `gksu` package for using this feature.\n\n``` bash\n% sudo apt-get install gksu\n```\n'}, {'user_id': 'kuriking', 'created_at': '2016-01-14T11:30:44Z', 'comment_text': 'GNOME端末経由で実行する、という方法ならgksuパッケージは不要ですが、\ngksuの方がきれいだと思います。\n'}, {'user_id': 'syohex', 'created_at': '2016-01-14T11:33:07Z', 'comment_text': '#### Demo\n\n![run-script](https://cloud.githubusercontent.com/assets/554281/12323364/f3698618-bafd-11e5-8f18-28f2abbaf3ee.gif)\n'}, {'user_id': 'kuriking', 'created_at': '2016-01-14T11:43:15Z', 'comment_text': 'Runtime Managerとroscoreを終了しても、proc_managerが残っているようにみえます。\n勘違いだったらすみません。\n'}, {'user_id': 'syohex', 'created_at': '2016-01-14T11:50:56Z', 'comment_text': '> Runtime Managerとroscoreを終了しても、proc_managerが残っているようにみえます。\n> 勘違いだったらすみません。\n\n現在対応を検討中です. とりあえず起動時に同名プロセスは全部 killするようにはしています.\n`run`と同ディレクトリにある `cleanup`スクリプトでも同様のことができます.\n(runtime managerの終了時に killさせようにも rootとして動いているので, そこでまたパスワード入力が必要になるなど単純にはいかないところがあります. いい方法がないか検討します.)\n'}, {'user_id': 'syohex', 'created_at': '2016-01-15T03:20:42Z', 'comment_text': 'Please report me if you have any problems about this change.\n'}]"
"Runtime Manager, increased frame height for Map tab viewing",kondoh2,2016-01-14T09:12:04Z,[]
Query password by zenity,syohex,2016-01-14T08:13:41Z,"[{'user_id': 'syohex', 'created_at': '2016-01-14T08:28:32Z', 'comment_text': 'This is very dangerous. Because other people who logs in same machine can steal other user login password by watching process which sends password to `sudo` process.\n'}]"
"Runtime Manager, from Rviz to RViz",kondoh2,2016-01-14T05:24:53Z,[]
"Runtime Manager Simulation tab, delete Clock, Sim Time checkbox",kondoh2,2016-01-14T04:25:18Z,[]
Fix typo,manato,2016-01-09T05:20:55Z,[]
Enabling bayer,manato,2016-01-06T15:14:11Z,"[{'user_id': 'manato', 'created_at': '2016-01-06T15:18:45Z', 'comment_text': '@syohex ,\nCould you please check and merge this PR if there seems to be no problem?\nThank you very much for always helping us.\n'}, {'user_id': 'manato', 'created_at': '2016-01-07T02:26:37Z', 'comment_text': 'Thank you for merging!\n'}]"
Update AutowareRoute,syouji,2016-01-06T10:12:54Z,[]
