title,Created_at,thread_id,subtitle_id,Type,Comment_text,creator
Enable crosscompilation,2018-07-13T10:51:38Z,605,2,questioned,Closing in favor of #1375 ,esteve
fix to get wheel_base,2018-07-09T06:56:35Z,607,,,,
Added Docker file and script for generating aarch64 sysroots,2018-07-04T14:42:37Z,608,1,questioned,"I didn't add the `qemu-aarch64-static` executable, but I can do that if necessary. I used the one that comes with https://packages.ubuntu.com/bionic/qemu-user-static",esteve
Added Docker file and script for generating aarch64 sysroots,2018-07-10T15:08:33Z,608,2,questioned,I've changed the Docker file so that `qemu-aarch64-static` is copied from another Docker image instead of embedding it in the source tree. This makes the process of building a sysroot totally self-contained.,esteve
Added Docker file and script for generating aarch64 sysroots,2018-07-13T10:51:31Z,608,3,questioned,Closing in favor of #1375 ,esteve
Add to publish position deviation from waypoint,2018-06-27T09:53:08Z,611,,,,
[Feature] Docker Kinetic for 96boards,2018-06-27T10:21:57Z,612,1,answered,Why did you delete indigo?,yn-mrse
[Feature] Docker Kinetic for 96boards,2018-06-28T09:54:01Z,612,2,questioned,"@yn-mrse Thank you for the feedback! We should support Indigo. I've tried Indigo support, but some packages are not supported on Ubuntu ARM. The results are as follows, and it seems to take some time. I'd like to provide Kinetic version at first for the initial developer for 96boards. After all the problems are solved, Indigo version will be provided at another pull request. I'll revert commits from  f51ce0e to 68e4b39 that do not work. How do you think?

At 68e4b39, the following error occurs.
```
Step 6/31 : RUN apt-get update && apt-get install -y ros-indigo-desktop-full ros-indigo-nmea-msgs ros-indigo-nmea-navsat-driver ros-indigo-sound-play ros-indigo-jsk-visualization ros-indigo-grid-map ros-indigo-gps-common
 ---> Running in 501f62143e5f
...
E: Unable to locate package ros-indigo-desktop-full
E: Unable to locate package ros-indigo-nmea-msgs
E: Unable to locate package ros-indigo-nmea-navsat-driver
E: Unable to locate package ros-indigo-sound-play
E: Unable to locate package ros-indigo-jsk-visualization
E: Unable to locate package ros-indigo-grid-map
E: Unable to locate package ros-indigo-gps-common
```

After changing to source build such that
```
diff --git a/docker/96boards/Dockerfile.indigo b/docker/96boards/Dockerfile.indigo
index 4dbd6d6f..2e7534d8 100644
--- a/docker/96boards/Dockerfile.indigo
+++ b/docker/96boards/Dockerfile.indigo
@@ -6,10 +6,8 @@ RUN apt-get update && apt-get install -y \
         wget curl git cmake cmake-curses-gui
 
 # Install ROS
-RUN wget http://packages.ros.org/ros.key -O - | apt-key add -
-RUN echo ""deb http://packages.ros.org/ros/ubuntu trusty main"" > /etc/apt/sources.list.d/ros-latest.list
-RUN apt-get update && apt-get install -y ros-indigo-desktop-full ros-indigo-nmea-msgs ros-indigo-nmea-navsat-driver ros-indigo-sound-play ros-indigo-jsk-visualization ros-indigo-grid-map ros-indigo-gps-common
-RUN apt-get update && apt-get install -y ros-indigo-controller-manager ros-indigo-ros-control ros-indigo-ros-controllers ros-indigo-gazebo-ros-control ros-indigo-sicktoolbox ros-indigo-sicktoolbox-wrapper ros-indigo-joystick-drivers ros-indigo-novatel-span-driver
+RUN apt-get update && apt-get install -y python-pip
+RUN pip install -U rosdep rosinstall_generator wstool rosinstall
 RUN apt-get update && apt-get install -y libnlopt-dev freeglut3-dev qtbase5-dev libqt5opengl5-dev libssh2-1-dev libarmadillo-dev libpcap-dev gksu libgl1-mesa-dev libglew-dev software-properties-common libyaml-cpp-dev python-flask python-requests
 RUN add-apt-repository ppa:mosquitto-dev/mosquitto-ppa
 RUN apt-get update && apt-get install -y libmosquitto-dev
@@ -18,6 +16,9 @@ RUN rosdep init \
         && rosdep update \
         && echo ""source /opt/ros/indigo/setup.bash"" >> ~/.bashrc
 
+RUN rosinstall_generator desktop_full --rosdistro indigo --deps --wet-only --tar > indigo-desktop-full-wet.rosinstall
+RUN wstool init -j8 src indigo-desktop-full-wet.rosinstall
+
 # Develop
 RUN apt-get install -y \
         libboost-all-dev \
```

the following error occurs.
```
Step 8/31 : RUN apt-get update && apt-get install -y libmosquitto-dev
 ---> Running in 715d4bb19d3f
E: Unable to locate package libmosquitto-dev
```",kfunaoka
[Feature] Docker Kinetic for 96boards,2018-06-28T10:05:14Z,612,3,questioned,"http://wiki.ros.org/Installation/UbuntuARM for indigo does not work at the following command.
```
sudo apt-get install ros-indigo-ros-base
-> E: Unable to locate package ros-indigo-ros-base

sudo apt-get install ros-indigo-desktop
-> E: Unable to locate package ros-indigo-desktop
```",kfunaoka
[Feature] Docker Kinetic for 96boards,2018-06-28T10:25:45Z,612,4,answered," OK. However, we can not merge those that cause errors, please remove indigo.
Then I approve.",yn-mrse
[Feature] Docker Kinetic for 96boards,2018-06-29T01:07:31Z,612,5,questioned,@yn-mrse I've reverted the commits for indigo. I confirmed that git diff a1eaa2b..6793afe has no diff. Please approve if no other problems.,kfunaoka
Feature/change source for canvelocity,2018-06-26T03:20:01Z,617,,,,
Feature/nmea2kml,2018-06-24T02:59:47Z,618,1,answered,"@hatem-darweesh @kitsukawa Please test this with `industrial_ci` before merging
https://sense4.jp/blog/autoware/how-to-setup-industrial_ci-locally-and-test-autoware/",amc-nu
Feature/nmea2kml,2018-06-25T14:06:45Z,618,2,answered,I confirmed that all checks have passed with `industrial_ci` and the node worked properly.,kitsukawa
Fix/fix ndt px2,2018-06-20T07:00:52Z,620,,,,
Fix/fix ndt px2,2018-06-20T06:59:36Z,621,,,,
Fix ndt_matching/ndt_mapping on drivePX2 and JetsonTX2,2018-06-20T06:36:30Z,622,,,,
"[Fix] Use reference to avoid large data copy, and Copy data for small data",2018-06-15T08:11:12Z,623,1,questioned,@yn-mrse Is this PR reasonable?,kfunaoka
"[Fix] Use reference to avoid large data copy, and Copy data for small data",2018-06-18T00:31:42Z,623,2,questioned,Obsolete at b9f6213,kfunaoka
Feature/velocity interpolation,2018-06-15T13:19:37Z,625,1,questioned,Porting of the function from velocity_set to pure_pursuit has been completed.,yn-mrse
Feature/velocity interpolation,2018-08-10T14:02:12Z,625,2,questioned,"Sorry, resolved conflicts and pushed --force.",yn-mrse
[Hotfix] Revise README.md,2018-06-11T04:14:54Z,627,1,questioned,"The original branch feature/README_v2 was squashed and merged into develop at 60dc474 (#1324) and deleted before merging into master.
The new branch hotfix/README_v2 of this PR was generated by cherry-pick 60dc474.",kfunaoka
Feature/readme v2,2018-06-11T01:50:38Z,628,1,answered,"I have approved.

@kfunaoka 
Please review.",yk-fujii
Feature/bag tools progressbar,2018-06-05T10:23:01Z,629,,,,
Changed frame_id to match each camera id on tierfusion,2018-06-04T10:24:32Z,630,,,,
Feature/pictogram pos db,2018-06-04T14:06:12Z,631,1,answered,@masa1228masa Please add a description about this PR.,kitsukawa
feature/bag tools,2018-06-01T06:43:40Z,632,,,,
Feature/coordinate transformer,2019-03-15T07:49:00Z,633,1,answered,@daifuku07 Is this PR still valid?,gbiggs
[feature] Pixel cloud fusion,2018-05-25T10:14:23Z,634,,,,
Added ID for multiple camera frames,2018-05-25T10:54:10Z,635,1,answered,"This can not be built.
```
/home/kitsukawa/Autoware/ros/src/sensing/drivers/camera/packages/pointgrey/nodes/grasshopper3/grasshopper3.cpp:522:50: error: ‘camera_id’ was not declared in this scope
    std::string frame = ""camera"" + std::to_string(camera_id);
```",kitsukawa
Added ID for multiple camera frames,2018-05-25T12:02:09Z,635,2,questioned,@kitsukawa can you please check again? thanks,amc-nu
Added ID for multiple camera frames,2018-05-25T14:23:17Z,635,3,answered,@amc-nu I confirmed it was built after the fix.,kitsukawa
[Feature] Pixel Cloud Fusion node,2018-05-25T10:03:43Z,638,,,,
[Fix] Extend and Update interface.yaml,2018-05-24T06:54:15Z,639,,,,
[Fix] Extend and Update interface.yaml,2018-05-24T07:06:58Z,640,1,questioned,Moved to #1292 by mistake,kfunaoka
[bugfix] computing yaml,2018-08-06T04:25:12Z,641,1,questioned,Will be fixed in 1.8.0 release,k0suke-murakami
Hotfix/bug computing.yaml,2018-05-22T04:37:42Z,642,1,answered,@cirpue49 please don't forget to also create a PR for develop.,amc-nu
Hotfix/bug computing.yaml,2018-08-06T04:24:24Z,642,2,questioned,Will be fixed in 1.8.0 release,k0suke-murakami
Support Sick LD-MRS Lidar,2018-05-21T13:33:09Z,644,,,,
[Fix] Reduce the calculation load of points2image,2018-05-21T03:49:15Z,645,,,,
* CUDA Fixes for indigo,2018-05-18T11:49:26Z,646,,,,
[Feature] The local waypoints marker is flashing.,2018-05-18T06:58:45Z,647,,,,
[fix] CUDA Fixes for indigo,2018-05-18T06:24:57Z,648,,,,
docs: en: Add Dragonboard820c installation guide,2018-05-22T05:58:31Z,649,1,answered,@yk-fujii please also create a PR targeting develop to keep both branches synced,amc-nu
Release/1.7.0,2018-05-17T08:18:27Z,650,,,,
Release/1.7.0,2018-05-18T10:59:04Z,651,1,questioned,"industrial_ci has passed at Commit 0b29a41
https://sense4.jp/blog/autoware/how-to-setup-industrial_ci-locally-and-test-autoware/",kfunaoka
Release/1.7.0,2018-05-21T03:29:20Z,651,2,questioned,@yk-fujii Would you approve this PR. The bug of final_waypoint visualization is fixed at Commit 96998ad. Traviz CI and industrial_ci are passed at the latest Commit c84004f.,kfunaoka
Feature/pcd grid divider,2018-05-19T14:04:15Z,653,1,answered,How can I test this @kitsukawa ?,amc-nu
Feature/pcd grid divider,2018-05-21T05:50:05Z,653,2,questioned,"The usage is written in [README](https://github.com/CPFL/Autoware/tree/feature/pcd_grid_divider/ros/src/util/packages/map_tools).
You can use any PCDs to test this function. You can divide PCDs into several PCDs which has constant grid size.",kitsukawa
[Fix] rename packages,2018-05-15T14:33:57Z,655,1,answered,Please squash after the merge is ready.,yk-fujii
[Fix] rename packages,2018-05-18T05:27:59Z,655,2,answered,this doesn't compile on CUDA enabled systems.,amc-nu
[Fix] CMakeLists.txt and package.xml for Imm-Ukf-Pda-Tracker,2018-05-14T05:45:20Z,657,,,,
[fix] kitti_player header sequence number,2018-05-10T06:50:00Z,658,,,,
[fix] Remove unnecessary dependency from ndt packages,2018-05-10T05:16:17Z,659,,,,
[Feature] improve concat filter,2018-05-14T07:03:47Z,660,1,answered,"@aohsato is busy.
I fixed by review comments and resolved conflicts.

@amc-nu 
Please check, thanks.",yk-fujii
[Feature] improve concat filter,2018-05-14T12:32:36Z,660,2,answered,"I got travis errors...
I'll fix",yk-fujii
[Feature] improve concat filter,2018-05-14T12:38:55Z,660,3,answered,@yk-fujii The error is like I mentioned above. `yaml-cpp` is missing in package.xml,amc-nu
[Feature] improve concat filter,2018-05-14T13:47:53Z,660,4,answered,"I had added yaml-cpp entry to package.xml in df6086d .
But, this error was occurred.

@aohsato is checking now.",yk-fujii
[Feature] improve concat filter,2018-05-15T14:00:02Z,660,5,questioned,"@yk-fujii @amc-nu Greatly thanks for your review and support!
I fixed some bugs and `yaml-cpp` dependency by this issue.
https://github.com/jbeder/yaml-cpp/issues/496#issuecomment-346666225",aohsato
[Feature] improve concat filter,2018-05-15T14:02:01Z,660,6,questioned,I passed local `industrial_ci` build test so then I'm just waiting for finishing travis-ci now...,aohsato
[Feature] improve concat filter,2018-06-26T02:34:31Z,660,7,answered,"It seems to be caused by yaml-cpp on 14.04

Travis-log
```
CMake Error at sensing/filters/packages/points_preprocessor/CMakeLists.txt:32 (find_package): 
By not providing ""Findyaml-cpp.cmake"" in CMAKE_MODULE_PATH this project has asked CMake to find a package configuration file provided by ""yaml-cpp"", but CMake did not find one. 
Could not find a package configuration file provided by ""yaml-cpp"" with any of the following names: 
yaml-cppConfig.cmake  yaml-cpp-config.cmake   Add the installation prefix of ""yaml-cpp"" to CMAKE_PREFIX_PATH or set  ""yaml-cpp_DIR"" to a directory containing one of the above files. If  ""yaml-cpp"" provides a separate development package or SDK, be sure it has  been installed.
-- Configuring incomplete, errors occurred! See also
""/home/travis/build/CPFL/Autoware/ros/build/CMakeFiles/CMakeOutput.log"". 
See also
""/home/travis/build/CPFL/Autoware/ros/build/CMakeFiles/CMakeError.log"". 
Invoking ""cmake"" failed
```",yk-fujii
[Feature] improve concat filter,2018-06-26T08:14:10Z,660,8,questioned,Fixed and passed local ci test on kinetic/indigo. plz wait...,aohsato
[Feature] improve concat filter,2018-06-27T02:13:51Z,660,9,questioned,"@amc-nu I fixed, please check again.",aohsato
[Feature] improve concat filter,2018-06-27T05:21:48Z,660,10,questioned,@amc-nu super thanks!,aohsato
Fix/kitti player,2018-05-10T03:22:33Z,670,1,questioned,Closing this PR by request,alexandrx
"Revert ""change Docker README.md""",2018-05-10T11:17:05Z,671,1,answered,Thanks ,andoh104
Feature/catch up master,2018-05-09T03:15:08Z,672,1,questioned,"Since this PR is aimed at fixing conflicts by changing only README.
I will merges.",yk-fujii
Fix build failures on Aarch64,2018-05-11T02:39:57Z,673,1,answered,"Thanks for your PR!

```1. FLOAT = abs(FLOAT) doesn't really makes sense. Hence remove that.```
You are right, this `::abs` is not effective.
However, we have to confirm whether to remove `::abs` or to modify `std::abs or std::fabs`, to prevent the algorithm from collapsing.
Please wait.",yk-fujii
Fix build failures on Aarch64,2018-05-13T10:57:29Z,673,2,answered,"@Mani-Sadhasivam , @yk-fujii 
Thanks for your great works.
I'm one of the developer who contributed to implement `dpm_ttic`.

Regarding to
> `1. FLOAT = abs(FLOAT) doesn't really makes sense. Hence remove that.`

As the `thresh` is signed value, I think removing `abs` can leads to collapsing.
I suggest using `std::abs` because it has template declaration.
(Actually, `FLOAT` can be `float` or `double`. It is switched inside `Autoware/ros/src/computing/perception/detection/lib/image/dpm_ttic/cpu/switch_float.h` )

Best.",manato
Fix build failures on Aarch64,2018-05-14T02:27:36Z,673,3,answered,"@manato 
Thanks!

@Mani-Sadhasivam 
Could you change to `std::abs` from `::abs` for this PR?
Thanks for your cooperation.",yk-fujii
Fix build failures on Aarch64,2018-05-14T09:47:43Z,673,4,questioned,"@yk-fujii  @manato Thanks for the suggestions :)

Updated the PR!",Mani-Sadhasivam
Fix the bug ndt_mapping/matching use GPU resources even when selectin…,2018-05-08T07:04:35Z,677,,,,
"Updated README, Added FAQ, Travis-CI status, new nodes",2018-05-08T04:08:18Z,678,,,,
"bags will be named as ""apex-year-month-day-hour-minute-second""",2018-05-02T00:30:51Z,679,,,,
change Docker README.md,2018-04-30T00:41:32Z,680,,,,
added camera_id the frame id,2018-04-28T02:06:15Z,681,,,,
[fix] Fixes for all packages and dependencies,2018-05-02T06:15:49Z,682,1,answered,I resolved conflict by my PR #1191 .,yk-fujii
[fix] Fixes for all packages and dependencies,2018-05-02T12:24:54Z,682,2,questioned,@yk-fujii thanks for fixing the conflict!,amc-nu
[fix] Fixes for all packages and dependencies,2018-05-08T00:51:04Z,682,3,answered,"@kfunaoka @aohsato @kitsukawa 
Please review :)",yk-fujii
add tf generator #1238,2018-04-27T08:34:46Z,685,1,answered,"Please create `tf_generate` package.
~Also, Please not use `call`~ ",yk-fujii
add tf generator #1238,2018-06-04T08:58:33Z,685,2,answered,"Good job!
Please fix the following two:
- To rename package name that makes it clear that this pkg create the TF of the Map coordinates(e.g. map_tf_generator).
- To format this by using clang-format.
https://github.com/davetcoleman/roscpp_code_format",yk-fujii
add tf generator #1238,2018-06-05T02:25:20Z,685,3,questioned,"Thanks @yk-fujii 
I fixed the two topics you suggested. ",s-azumi
Building and using the AS node with Autoware,2018-04-27T00:32:32Z,688,1,answered,"@francisvac 
Thank you for your support!",yk-fujii
Fix velocity planning at end of waypoint,2018-05-03T22:36:58Z,689,1,answered,This seems to work pretty well. It would be great if it could be reviewed!,hadiTab
Fix velocity planning at end of waypoint,2018-05-08T03:40:55Z,689,2,questioned,Fixed.,yn-mrse
Feature/imm ukf pda tracker,2018-04-25T05:57:11Z,691,1,answered,"@cirpue49 thanks for the file! However I still see some missing parameters from your launch file, not listed in the README.
```
<arg name=""init_"" default=""false"" />
<arg name=""gamma_g_"" default=""9.22"" />
<arg name=""p_g_"" default=""0.99"" />
<arg name=""p_d_"" default=""0.9"" />
<arg name=""distance_thres_"" default=""99"" />
<arg name=""bb_yaw_change_thres_"" default=""0.3"" />
<arg name=""dist_from_init_thres_"" default=""3.0"" />
<arg name=""init_yaw_"" default=""100"" />
```
Can you add the meaning of each, and why the default number.
if you used a paper for reference can you also please add it.

The video was a nice addition!

thanks",amc-nu
Feature/imm ukf pda tracker,2018-05-14T04:07:06Z,691,2,answered,"You forgot to add Eigen to Package.xml and Cmakefile

Please fix it. This won’t compile isolatedly

Example
https://github.com/CPFL/Autoware/blob/develop/ros/src/computing/perception/localization/lib/ndt_cpu/CMakeLists.txt#L7",amc-nu
Feature/support minus linear velocity waypoints,2018-04-24T07:37:54Z,693,,,,
Route Toggle from runtime manager,2018-04-23T22:06:28Z,694,,,,
fix2tfpose,2018-04-19T18:27:48Z,695,,,,
Fix/pacmod master launch,2018-04-18T01:11:41Z,696,,,,
Fix/pkgs for release,2018-04-17T06:01:30Z,697,1,answered,"@sumanth-nirmal Thanks.
I'm currently merging this with https://github.com/CPFL/Autoware/tree/feature/industrial_ci
which was branched from autowarefoundation/autoware#1156.",amc-nu
Fix/pkgs for release,2018-04-17T17:41:34Z,697,2,questioned,"@amc-nu Thanks, let me know if you run into any issues.",sumanth-nirmal
quick fix to solve the missing light_color_managed message,2018-04-13T20:12:46Z,699,,,,
add gear p,2018-04-12T13:32:04Z,700,,,,
support p gear for wait orders,2018-04-12T13:26:30Z,701,,,,
change remote ctrl emergency action,2018-04-12T11:07:04Z,702,,,,
add ctrl_cmd/cmd/linear_acceletion,2018-04-25T03:32:11Z,703,1,answered,"I confirmed the successfully run on the real car.
Although there is no problem as a simple implementation at the first time,
I think there is a need to further improve algorithm for target distance.",yk-fujii
fix RuntimeManager on lxterminal #1203,2018-04-08T02:26:21Z,704,1,questioned,I found a problem on lxterminal. I'll fix it.,andoh104
fix RuntimeManager on lxterminal #1203,2018-04-08T05:33:05Z,704,2,questioned,I tested on lxterminal.  No no problem is in this PR.(it was only test environment matter),andoh104
fix RuntimeManager on lxterminal #1203,2018-05-10T05:37:03Z,704,3,answered,@andoh104 I can not reproduce this problem. Is it a special environment?,yn-mrse
fix RuntimeManager on lxterminal #1203,2018-05-10T05:52:01Z,704,4,answered,"@yn-mrse 

>  Is it a special environment?

he is mentioning [lxterminal](http://manpages.ubuntu.com/manpages/xenial/man1/lxterminal.1.html)",amc-nu
fix RuntimeManager on lxterminal #1203,2018-05-10T06:16:48Z,704,5,answered,"@amc-nu 
Yes, but I can not reproduce this problem with lxterminal on my environment.
My environment is a general x86 desktop environment, ubuntu 16.04, as it is written on isue.",yn-mrse
fix RuntimeManager on lxterminal #1203,2018-05-10T13:08:32Z,704,6,questioned,"I tested on Ubuntu Server 16.04 with LXDE.
Please review the code.
![screenshotlxtok](https://user-images.githubusercontent.com/28831872/39870925-0b0b603e-549e-11e8-99bf-cf76b7ca1263.png)

![screenshotlxterror](https://user-images.githubusercontent.com/28831872/39870938-1aae60d6-549e-11e8-8270-6cbd4eb1a45f.png)
",andoh104
fix RuntimeManager on lxterminal #1203,2018-05-10T21:28:06Z,704,7,answered,"I tested on Ubuntu desktop 16.04 with LXDE, but cannot reproduce it.
Should I try on server？",yn-mrse
fix RuntimeManager on lxterminal #1203,2018-05-10T22:11:18Z,704,8,questioned,I think the option for lxterminal is wrong.,andoh104
fix RuntimeManager on lxterminal #1203,2018-05-12T21:44:47Z,704,9,questioned,"@yn-mrse 

This is wrong result of master branch.
```
+ lxterminal --geometry=50x10+500+0 '\=""runtime_manager""' --working-directory=/home/nishino/Autoware-Andoh/ros '--command=bash -c '\''source ./devel/setup.bash; rosrun runtime_manager runtime_manager_dialog.py'\'''
+ lxterminal --geometry=50x10+0+0 '\=""roscore""' --working-directory=/home/nishino/Autoware-Andoh/ros '--command=bash -c '\''source ./devel/setup.bash; roscore'\'''
```
This result is after this fix.
```
+ lxterminal --geometry=50x10+500+0 '--title=""runtime_manager""' --working-directory=/home/nishino/Autoware-Andoh/ros '--command=bash -c '\''source ./devel/setup.bash; rosrun runtime_manager runtime_manager_dialog.py'\'''
+ lxterminal --geometry=50x10+0+0 '--title=""roscore""' --working-directory=/home/nishino/Autoware-Andoh/ros '--command=bash -c '\''source ./devel/setup.bash; roscore'\'''
```


Please compare with your lxterminal environment.
```
:~/Autoware-Andoh/ros$ git diff
diff --git a/ros/run b/ros/run
index fe8349c..f7f2f2c 100755
--- a/ros/run
+++ b/ros/run
@@ -1,4 +1,4 @@
-#!/bin/bash
+#!/bin/bash -x
 # get where I am
 MY_PATH=$(readlink -f  $(dirname $0))
 
:~/Autoware-Andoh/ros$ ./run
+++ dirname ./run
++ readlink -f .
+ MY_PATH=/home/nishino/Autoware-Andoh/ros
+ OPTION_WORKING_DIR=--working-directory
+ OPTION_CORE_GEOMETRY=--geometry=50x10+0+0
+ OPTION_RM_GEOMETRY=--geometry=50x10+500+0
+ OPTION_COMMAND=--command
+ MASTER_DISPLAY_OPTION='--geometry=50x10+0+0 \=""roscore""'
+ RUNMGR_DISPLAY_OPTION='--geometry=50x10+500+0 \=""runtime_manager""'
++ which gnome-terminal
+ '[' ']'
++ which mate-terminal
+ '[' ']'
++ which xfce4-terminal
+ '[' ']'
++ which lxterminal
+ '[' /usr/bin/lxterminal ']'
+ TERMINAL=lxterminal
+ echo 'Process Manager'
Process Manager
+ gksudo --message 'Please input password for launching process manager' -- /home/nishino/Autoware-Andoh/ros/run_proc_manager
++ /home/nishino/Autoware-Andoh/ros/src/.config/rviz/subnet_chk.py -
+ ADDR=
+ '[' 1 == 0 ']'
+ lxterminal --geometry=50x10+500+0 '\=""runtime_manager""' --working-directory=/home/nishino/Autoware-Andoh/ros '--command=bash -c '\''source ./devel/setup.bash; rosrun runtime_manager runtime_manager_dialog.py'\'''
+ lxterminal --geometry=50x10+0+0 '\=""roscore""' --working-directory=/home/nishino/Autoware-Andoh/ros '--command=bash -c '\''source ./devel/setup.bash; roscore'\'''
Usage:
  lxterminal [Options...] - LXTerminal is a terminal emulator

Options:
  -e, --command=STRING             Execute the argument to this option inside the terminal
  --geometry=COLUMNSxROWS          Set the terminal's size
  -l, --loginshell                 Execute login shell
  -t, -T, --title=,
    --tabs=NAME[,NAME[,NAME[...]]] Set the terminal's title
  --working-directory=DIRECTORY    Set the terminal's working directory

:~/Autoware-Andoh/ros$ Usage:
  lxterminal [Options...] - LXTerminal is a terminal emulator

Options:
  -e, --command=STRING             Execute the argument to this option inside the terminal
  --geometry=COLUMNSxROWS          Set the terminal's size
  -l, --loginshell                 Execute login shell
  -t, -T, --title=,
    --tabs=NAME[,NAME[,NAME[...]]] Set the terminal's title
  --working-directory=DIRECTORY    Set the terminal's working directory

Error copying '/home/nishino/.Xauthority' to '/tmp/libgksu-VJYCIb': Is a directory
:~/Autoware-Andoh/ros$ 
```",andoh104
fix RuntimeManager on lxterminal #1203,2018-05-13T07:12:21Z,704,10,questioned,"I have found the different behavior in gnome-terminal environment, so I'll modify the script to original behavior.
But in lxterminal environment, the behavior is same as this PR.",andoh104
fix RuntimeManager on lxterminal #1203,2019-03-15T07:53:18Z,704,11,answered,@andoh104 What is the status of this PR?,gbiggs
fix RuntimeManager on lxterminal #1203,2019-03-15T22:10:30Z,704,12,questioned,"I tested this and heve been waiting review for a long time . But we should retest on current branch. I try retesting ,so please wait a week.",andoh104
fix RuntimeManager on lxterminal #1203,2019-03-18T09:30:23Z,704,13,answered,"@andoh104 I merged current develop and looks its working ok on my lxterminal
Can you please test again on your side?
https://github.com/CPFL/Autoware/tree/fix/runtimemanager_on_lxterminal",amc-nu
fix RuntimeManager on lxterminal #1203,2019-03-19T18:03:24Z,704,14,questioned,"@amc-nu Thank you.
I tested on master branch and develop branch in lxterminal on WSL(Ubuntu16.04) .
(These are buit by catkin)
And I resolved the conflict. Please review.",andoh104
fix RuntimeManager on lxterminal #1203,2019-03-20T00:09:15Z,704,15,questioned,"@amc-nu 
I tested this branch.
https://github.com/CPFL/Autoware/tree/fix/runtimemanager_on_lxterminal

As a result,  I couldn't launch RViz from RuntimeManager, but I think this problem is not related to this PR but relate to colocon build. When I built by Catkin, I could launch RViz.",andoh104
fix RuntimeManager on lxterminal #1203,2019-03-20T00:25:50Z,704,16,answered,"~~1. Are you using colcon_release script?~~
~~2. Do you see any error message when using colcon?~~
~~3. Can you provide details regarding “couldn’t  launch Rviz”?~~

Please use develop branch.

Tested your latest sync. Found no problem.  Thanks @andoh104 ",amc-nu
fix RuntimeManager on lxterminal #1203,2019-03-21T04:22:32Z,704,17,questioned,"I tested develp branch and It was OK.
RViz was launched by colcon buid.
Thank you.",andoh104
[feature] Initial release of Yolo v3 node,2018-04-09T04:08:40Z,721,1,answered,@amc-nu Where can I get the model file for Yolo V3?,kitsukawa
[feature] Initial release of Yolo v3 node,2018-04-09T04:10:17Z,721,2,questioned,"@kitsukawa 
From the original author website:
https://pjreddie.com/media/files/yolov3.weights",amc-nu
[feature] Initial release of Yolo v3 node,2018-04-09T04:43:54Z,721,3,answered,"@amc-nu When launching the node, the error ``CUDA Error: unknown error: Permission denied`` occurs. Do you know the solution for this?",kitsukawa
[feature] Initial release of Yolo v3 node,2018-04-09T04:45:53Z,721,4,questioned,"what cuda version are you using?
can you run `nvidia-smi`?",amc-nu
[feature] Initial release of Yolo v3 node,2018-04-09T04:50:41Z,721,5,answered,"CUDA 8.0
```
Mon Apr  9 13:49:12 2018       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 390.25                 Driver Version: 390.25                    |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|===============================+======================+======================|
|   0  GeForce GTX TIT...  Off  | 00000000:01:00.0  On |                  N/A |
| 28%   41C    P8    30W / 250W |    580MiB /  6074MiB |     15%      Default |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                       GPU Memory |
|  GPU       PID   Type   Process name                             Usage      |
|=============================================================================|
|    0      1093      G   /usr/bin/X                                   389MiB |
|    0      2244      G   compiz                                        99MiB |
|    0      4016      G   ...-token=E8C11D28B4461DB4E08B5771EBF6C094    54MiB |
|    0      4989      G   /opt/ros/indigo/lib/rviz/rviz                 30MiB |
```",kitsukawa
[feature] Initial release of Yolo v3 node,2018-04-09T04:52:15Z,721,6,questioned,can you also try to run `deviceQuery` app from CUDA examples?,amc-nu
