title,user_id,created_at,comments
Add G30ESLi interface,TomohitoAndo,2017-10-13T11:25:19Z,"[{'user_id': 'yk-fujii', 'created_at': '2017-10-16T01:45:46Z', 'comment_text': ""I got the following error. ( ubuntu 16.04 with ros kinetic)\r\nI do not know why it occurs, but I will only report.\r\n\r\n<details>\r\n  <summary>build log</summary>\r\n  CMakeFiles/g30esli_interface.dir/node/g30esli_interface/g30esli_interface.cpp.o: In function `(anonymous namespace)::readCanData(_IO_FILE*)':\r\ng30esli_interface.cpp:(.text+0xc19): undefined reference to `ymc::translateCanData(int, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, ros::Publisher const&, int*)'\r\nCMakeFiles/g30esli_interface.dir/node/g30esli_interface/g30esli_interface.cpp.o: In function `main':\r\ng30esli_interface.cpp:(.text+0x10e0): undefined reference to `mycansend::CanSender::init(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)'\r\n/home/yukke/workspace/dev/ros/src/actuation/vehicles/packages/ymc/lib/libymc_can.a(ymc_can.cpp.o): In function `void ros::Publisher::publish<geometry_msgs::TwistStamped_<std::allocator<void> > >(geometry_msgs::TwistStamped_<std::allocator<void> > const&) const':\r\nymc_can.cpp:(.text._ZNK3ros9Publisher7publishIN13geometry_msgs13TwistStamped_ISaIvEEEEEvRKT_[_ZNK3ros9Publisher7publishIN13geometry_msgs13TwistStamped_ISaIvEEEEEvRKT_]+0x91): undefined reference to `ros::console::initializeLogLocation(ros::console::LogLocation*, std::string const&, ros::console::levels::Level)'\r\nymc_can.cpp:(.text._ZNK3ros9Publisher7publishIN13geometry_msgs13TwistStamped_ISaIvEEEEEvRKT_[_ZNK3ros9Publisher7publishIN13geometry_msgs13TwistStamped_ISaIvEEEEEvRKT_]+0x1a1): undefined reference to `ros::console::initializeLogLocation(ros::console::LogLocation*, std::string const&, ros::console::levels::Level)'\r\nymc_can.cpp:(.text._ZNK3ros9Publisher7publishIN13geometry_msgs13TwistStamped_ISaIvEEEEEvRKT_[_ZNK3ros9Publisher7publishIN13geometry_msgs13TwistStamped_ISaIvEEEEEvRKT_]+0x297): undefined reference to `ros::console::initializeLogLocation(ros::console::LogLocation*, std::string const&, ros::console::levels::Level)'\r\nymc_can.cpp:(.text._ZNK3ros9Publisher7publishIN13geometry_msgs13TwistStamped_ISaIvEEEEEvRKT_[_ZNK3ros9Publisher7publishIN13geometry_msgs13TwistStamped_ISaIvEEEEEvRKT_]+0x3b5): undefined reference to `ros::console::initializeLogLocation(ros::console::LogLocation*, std::string const&, ros::console::levels::Level)'\r\nymc_can.cpp:(.text._ZNK3ros9Publisher7publishIN13geometry_msgs13TwistStamped_ISaIvEEEEEvRKT_[_ZNK3ros9Publisher7publishIN13geometry_msgs13TwistStamped_ISaIvEEEEEvRKT_]+0x4c5): undefined reference to `ros::console::initializeLogLocation(ros::console::LogLocation*, std::string const&, ros::console::levels::Level)'\r\n/home/yukke/workspace/dev/ros/src/actuation/vehicles/packages/ymc/lib/libymc_can.a(ymc_can.cpp.o):ymc_can.cpp:(.text._ZNK3ros9Publisher7publishIN13geometry_msgs13TwistStamped_ISaIvEEEEEvRKT_[_ZNK3ros9Publisher7publishIN13geometry_msgs13TwistStamped_ISaIvEEEEEvRKT_]+0x5d4): more undefined references to `ros::console::initializeLogLocation(ros::console::LogLocation*, std::string const&, ros::console::levels::Level)' follow\r\ncollect2: error: ld returned 1 exit status\r\nactuation/vehicles/packages/ymc/CMakeFiles/g30esli_interface.dir/build.make:114: recipe for target '/home/yukke/workspace/dev/ros/devel/lib/ymc/g30esli_interface' failed\r\nmake[2]: *** [/home/yukke/workspace/dev/ros/devel/lib/ymc/g30esli_interface] Error 1\r\nCMakeFiles/Makefile2:33531: recipe for target 'actuation/vehicles/packages/ymc/CMakeFiles/g30esli_interface.dir/all' failed\r\nmake[1]: *** [actuation/vehicles/packages/ymc/CMakeFiles/g30esli_interface.dir/all] Error 2\r\n</details>""}, {'user_id': 'TomohitoAndo', 'created_at': '2017-10-17T10:50:52Z', 'comment_text': ""@yk-fujii \r\nI can't reproduce the error in Ubuntu 14.04 with ros indigo...\r\nDid you run `./catkin_make_release` ?""}, {'user_id': 'yk-fujii', 'created_at': '2017-10-17T11:22:22Z', 'comment_text': 'I guess it is due to gcc compatibility.'}, {'user_id': 'TomohitoAndo', 'created_at': '2017-10-20T07:36:03Z', 'comment_text': 'Thx for your help. Merged.'}, {'user_id': 'dejanpan', 'created_at': '2017-10-20T07:40:46Z', 'comment_text': '@TomohitoAndo what is `G30ES Li`?'}, {'user_id': 'TomohitoAndo', 'created_at': '2017-10-20T08:49:54Z', 'comment_text': ""@dejanpan name of YAMAHA's golf car.\r\nhttps://www.yamaha-motor.co.jp/golfcar/lineup/g30esli/index.html""}]"
[feature] Added Estima model,amc-nu,2017-10-12T16:58:54Z,"[{'user_id': 'amc-nu', 'created_at': '2017-10-13T15:33:16Z', 'comment_text': 'Added 2 more colors'}]"
Use correct callback function,TomohitoAndo,2017-10-10T07:56:59Z,[]
removing mailing list from pkg maintainer,dejanpan,2017-10-09T02:13:12Z,"[{'user_id': 'amc-nu', 'created_at': '2017-10-09T02:46:10Z', 'comment_text': 'Thanks @dejanpan '}]"
"Runtime Manager, fix wrong scrolling when checked on kinetic",kondoh2,2017-10-05T08:05:12Z,[]
fix calculation of ndt_pose from localizer_pose,kitsukawa,2017-10-04T11:19:28Z,[]
"Runtime Manager, rosbag filename update when ROSBAG button on",kondoh2,2017-10-04T06:52:57Z,[]
Add pacmod interface,TomohitoAndo,2017-10-04T04:56:42Z,"[{'user_id': 'TomohitoAndo', 'created_at': '2017-10-05T05:14:11Z', 'comment_text': '@yk-fujii Thank you for your review. Could you check again?'}, {'user_id': 'yk-fujii', 'created_at': '2017-10-06T01:13:53Z', 'comment_text': 'Approve it.\r\nHowever, if the user does not do recursive / submodule update, the build will fail, \r\nso I added that check.'}, {'user_id': 'TomohitoAndo', 'created_at': '2017-10-06T06:27:12Z', 'comment_text': 'Thanks!'}]"
Add ground_filter config for runtime_manager,aohsato,2017-10-03T07:53:06Z,"[{'user_id': 'amc-nu', 'created_at': '2017-10-03T09:20:58Z', 'comment_text': 'tested on Ubuntu 14.04 and 16.04'}]"
Feature/ray ground filter,amc-nu,2017-10-02T07:14:11Z,"[{'user_id': 'amc-nu', 'created_at': '2017-10-03T03:22:41Z', 'comment_text': 'Can you please have a look at it @yk-fujii?\r\n'}]"
Feature/log_tools - autologger package,aohsato,2017-10-01T02:36:40Z,"[{'user_id': 'messi49', 'created_at': '2017-10-19T12:03:19Z', 'comment_text': '@aohsato \r\nThis code is good!\r\nBut, please add requirements.txt. (This tool need flask and requests modules.)\r\n'}, {'user_id': 'aohsato', 'created_at': '2017-10-19T12:25:10Z', 'comment_text': ""@messi49 Thx for your review! Oh, I forgot dependences, but is it better to add 'python-flask/requests' to README.md? (Users may not like to execute pip for only this function.)""}, {'user_id': 'aohsato', 'created_at': '2017-10-20T03:04:17Z', 'comment_text': '@messi49 I added dependencies to both README and requirements.txt.'}, {'user_id': 'dejanpan', 'created_at': '2017-10-20T07:36:21Z', 'comment_text': '@aohsato can this wait till Saturday?\r\n\r\nWhere is it supposed to upload the data to? I see you are using flask, but not using https://github.com/ternaris/marv-robotics right?'}, {'user_id': 'aohsato', 'created_at': '2017-11-06T05:21:56Z', 'comment_text': ""@dejanpan Sorry for late. This upload recorded rosbags to simple flask http-server, so don't support marv-robotics now.\r\nI plan autologger to directly upload to our ROSBAG STORE (https://rosbag.tier4.jp).""}, {'user_id': 'aohsato', 'created_at': '2017-11-14T05:39:18Z', 'comment_text': '@messi49 I solved conflicts!'}]"
Update README.md,kuriking,2017-10-01T01:43:56Z,[]
bug fix on output filename.,kitsukawa,2017-09-25T11:44:10Z,[]
Release/1.5.1,yk-fujii,2017-09-25T03:16:00Z,"[{'user_id': 'amc-nu', 'created_at': '2017-09-25T05:06:33Z', 'comment_text': ""@yk-fujii I checked compilation against Ubuntu 14.04.\r\nHowever, it's failing on my Ubuntu 16 **without** GPU setup.\r\nI found the problem in:\r\nhttps://github.com/CPFL/Autoware/blob/master/ros/src/computing/perception/detection/lib/image/dpm_ttic/CMakeLists.txt#L44\r\n\r\nThe library is being added in both setups (CPU and GPU), regardless if CUDA was found or not.""}, {'user_id': 'yk-fujii', 'created_at': '2017-09-25T06:06:00Z', 'comment_text': '@amc-nu \r\nI could not reproduce the problem in the similar environment.(ubuntu 14.04 without GPU Setup)\r\nIt seems that code for GPU is added only when CUDA is found.\r\nhttps://github.com/CPFL/Autoware/blob/master/ros/src/computing/perception/detection/lib/image/dpm_ttic/CMakeLists.txt#L25\r\n\r\n""CUDA_FOUND"" is not working?'}, {'user_id': 'amc-nu', 'created_at': '2017-09-25T06:55:43Z', 'comment_text': '@yk-fujii Found the problem, but we will need to modify later this part.\r\nMy setup is Ubuntu 16.04, without GPU, but CUDA installed.\r\nCUDA_FOUND is working correctly, but the linking is made manually instead of using the Vars created by FindCUDA.'}, {'user_id': 'yk-fujii', 'created_at': '2017-09-25T07:13:36Z', 'comment_text': '@amc-nu \r\nIs this PR OK? Can you approve?\r\n\r\nWhy do you need CUDA in an environment without GPU?\r\nThe same problem occurs with other nodes such as ssd, yolo and dpm_ocv.\r\nHow would you like to fix it?'}, {'user_id': 'amc-nu', 'created_at': '2017-09-25T07:18:15Z', 'comment_text': ""> Is this PR OK? Can you approve?\r\n\r\nI'm still checking please wait a few more minutes.\r\n\r\n> Why do you need CUDA in an environment without GPU?\r\n\r\nIn some cases, I test only compilation and linking of CUDA code.\r\nIn other cases, we can run the nodes you mentioned using only CPU support (extremely slow thought)\r\n""}, {'user_id': 'yk-fujii', 'created_at': '2017-09-25T07:25:27Z', 'comment_text': '@amc-nu \r\nThanks!'}]"
fix compile error in map_extender.,kitsukawa,2017-09-22T06:38:57Z,[]
Update README.md,amc-nu,2017-09-22T04:46:08Z,[]
add approximate_ndt_mapping,kitsukawa,2017-09-21T17:00:02Z,"[{'user_id': 'asimay', 'created_at': '2018-01-05T12:13:56Z', 'comment_text': 'hi, dear, as ndt_mapping code has updated, does this module should be updated at the same time?'}]"
Release/1.5.0  #763,yk-fujii,2017-09-21T06:39:10Z,"[{'user_id': 'dejanpan', 'created_at': '2017-09-21T06:45:06Z', 'comment_text': 'this is one heck of a new release, great job everyone!'}, {'user_id': 'dejanpan', 'created_at': '2017-09-21T06:48:31Z', 'comment_text': 'I suggest to also annouce it on slack and autoware google group.'}, {'user_id': 'yk-fujii', 'created_at': '2017-09-25T01:47:25Z', 'comment_text': 'sorry............\r\nI will release it as 1.5.1 including some bugfixes.\r\n'}, {'user_id': 'yk-fujii', 'created_at': '2017-09-25T03:17:33Z', 'comment_text': '@kitsukawa @amc-nu \r\nI have created PR(#816) for version 1.5.1.\r\nPlease check it.'}]"
[WIP]Feature/decision maker #807 ,yk-fujii,2017-09-21T05:16:55Z,"[{'user_id': 'dejanpan', 'created_at': '2017-10-26T07:55:02Z', 'comment_text': '@yk-fujii is this feature meanwhile stable or still work in progress?\r\n'}, {'user_id': 'yk-fujii', 'created_at': '2017-10-27T04:42:43Z', 'comment_text': 'Still work in progress.\r\nThis is still state recognition only, it is not making a decision.\r\n'}]"
"Runtime Manager, modify update_func()",kondoh2,2017-09-21T02:21:02Z,"[{'user_id': 'yk-fujii', 'created_at': '2017-09-21T02:51:51Z', 'comment_text': 'Please describe purpose and change overview according to the template.'}, {'user_id': 'kondoh2', 'created_at': '2017-09-21T03:42:19Z', 'comment_text': 'Sorry, I added description.'}, {'user_id': 'yk-fujii', 'created_at': '2017-09-21T03:46:02Z', 'comment_text': ""Thanks!\r\nI've confirmed. please merge it.""}]"
add map_extender,kitsukawa,2017-09-20T14:49:09Z,"[{'user_id': 'dejanpan', 'created_at': '2017-10-26T07:53:07Z', 'comment_text': '@kitsukawa do you have a screenshot of how this feature works?'}]"
Feature/web ui,hiro-ya-iv,2017-09-20T09:28:33Z,"[{'user_id': 'yk-fujii', 'created_at': '2017-09-20T13:31:45Z', 'comment_text': 'Please merge after fix.'}, {'user_id': 'dejanpan', 'created_at': '2017-09-20T17:54:34Z', 'comment_text': 'Can you please also update the pull request template and add links to a)\nhow to start this feature and b) documentation to how to use it.\nAre there any tests?\nWhat was the motivation/reason to implement it?\n\nD.\n\nOn Wed, Sep 20, 2017, 3:38 PM hiro-ya-iv <notifications@github.com> wrote:\n\n> Merged #804 <https://github.com/CPFL/Autoware/pull/804>.\n>\n> —\n> You are receiving this because you are subscribed to this thread.\n> Reply to this email directly, view it on GitHub\n> <https://github.com/CPFL/Autoware/pull/804#event-1257450845>, or mute the\n> thread\n> <https://github.com/notifications/unsubscribe-auth/AABD4BaG9l4qbtvkFSLRkk-UR3VgJmx1ks5skRVjgaJpZM4PdlqR>\n> .\n>\n'}, {'user_id': 'yk-fujii', 'created_at': '2017-09-21T00:59:41Z', 'comment_text': 'I fixed the text of this PR.\r\nAlso I did a test of this PR.\r\n'}, {'user_id': 'dejanpan', 'created_at': '2017-09-21T05:04:50Z', 'comment_text': 'Thx'}, {'user_id': 'shinpei0208', 'created_at': '2017-09-21T05:57:17Z', 'comment_text': 'We are motivated to ease operation of Autoware and make it looks nicer :)\n\n2017/09/20 午後10:04 ""Dejan Pangercic"" <notifications@github.com>:\n\n> Thx\n>\n> —\n> You are receiving this because you are subscribed to this thread.\n> Reply to this email directly, view it on GitHub\n> <https://github.com/CPFL/Autoware/pull/804#issuecomment-331051948>, or mute\n> the thread\n> <https://github.com/notifications/unsubscribe-auth/AAToC-F8U4KeXq97LUE5B31o_hd8bsUbks5ske5zgaJpZM4PdlqR>\n> .\n>\n'}]"
update nvidia-docker version,colinsung,2017-09-18T09:22:33Z,[]
Feature/put obstacle,TomohitoAndo,2017-09-13T04:27:47Z,[]
Fix build error - pointgrey package,aohsato,2017-09-10T08:15:52Z,"[{'user_id': 'dejanpan', 'created_at': '2017-09-11T00:36:13Z', 'comment_text': 'This file needs more fixes:\r\na) \r\n`${catkin_INCLUDE_DIRS}` also here: https://github.com/CPFL/Autoware/blob/e79c5b03da7edbf933d1be1a949384d5bdb7b9db/ros/src/sensing/drivers/camera/packages/pointgrey/CMakeLists.txt#L47\r\n\r\nb) \r\nUse https://cmake.org/cmake/help/v3.1/module/FindXercesC.html to properly include headers and link https://github.com/CPFL/Autoware/blob/e79c5b03da7edbf933d1be1a949384d5bdb7b9db/ros/src/sensing/drivers/camera/packages/pointgrey/CMakeLists.txt#L44.\r\n\r\nc) \r\npackage.xml should build_depend and run_depend on:\r\n\r\n- roscpp\r\n-  std_msgs\r\n-  message_generation\r\n-  tf\r\n- xerces (see: https://github.com/ros/rosdistro/blob/9ac4adcdb7205f1f6342fba3556e76eb588510e0/rosdep/base.yaml#L4549)\r\n- cv_bridge\r\n\r\nd) openCV should be compiled and linked as follows: http://wiki.ros.org/opencv3#CMake\r\n\r\nLet me know if you wonna do this fixes also here or we open another ticket. \r\n\r\n@amc-nu @yk-fujii fyi'}, {'user_id': 'amc-nu', 'created_at': '2017-09-11T06:18:22Z', 'comment_text': ""I've been working on rewriting this node. But it's gonna take some more time, since we are currently supposing the user has installed the SDK, if it's not available it will simply not be built.\r\nI'm working on the code to download the sdk, install it (if not already installed) and compile the node. I guess these steps will be required by the rosbuild farm.""}, {'user_id': 'aohsato', 'created_at': '2017-09-13T06:12:16Z', 'comment_text': ""@dejanpan I fixed probrems, a), b) and c). Thanks for review.\r\nBut about d), I think it's not needed because we already checked opencv version at requirements_version_checker.\r\nsee: https://github.com/CPFL/Autoware/blob/develop/ros/src/util/packages/requirements_version_checker/CMakeLists.txt\r\n\r\n@amc-nu Good plan. Should I close this and wait for your PR ?""}, {'user_id': 'aohsato', 'created_at': '2017-09-13T06:57:17Z', 'comment_text': '@dejanpan Thanks much !'}]"
Feature/ndt pcl gpu,kitsukawa,2017-09-06T09:40:32Z,"[{'user_id': 'dejanpan', 'created_at': '2017-09-06T23:14:03Z', 'comment_text': '@kitsukawa there are conflicts to be resolved. In addition 2 more Qs:\r\na) how to install CUDA properly to run this PR?\r\nb) who should review it?'}, {'user_id': 'kitsukawa', 'created_at': '2017-09-26T03:44:56Z', 'comment_text': '@dejanpan \r\n@YamatoAndo is refactoring ndt_localizer. He will resolve the conflicts.\r\nYou can install CUDA by following the steps in this page.\r\nhttps://github.com/CPFL/Autoware/wiki/NVIDIA-Driver'}, {'user_id': 'aohsato', 'created_at': '2017-10-10T11:47:53Z', 'comment_text': ""This works very well in my environment, seems great implementation.\r\nWould you add the runtime_manager option to 'app' like OpenMP's one? @kitsukawa ""}, {'user_id': 'aohsato', 'created_at': '2017-10-10T12:01:12Z', 'comment_text': 'And please use clang-format.\r\nhttps://github.com/davetcoleman/roscpp_code_format'}, {'user_id': 'kitsukawa', 'created_at': '2017-10-10T12:43:19Z', 'comment_text': '@aohsato I added the use_gpu option in app dialog. And I applied clang-format.'}, {'user_id': 'weisongwen', 'created_at': '2017-10-25T02:30:09Z', 'comment_text': '@kitsukawa  Can the GPU accelerated NDT do real time mapping? thanks '}, {'user_id': 'kitsukawa', 'created_at': '2017-10-25T02:49:56Z', 'comment_text': '@weisongwen If the map becomes larger, mapping is not still done in real-time. But it can be done much faster on GPU than ou CPU.'}, {'user_id': 'weisongwen', 'created_at': '2017-10-25T02:54:28Z', 'comment_text': '@kitsukawa  Thanks for your kind reply. my Autoware version is old without the ndt_gpu part. in this case, how can I implement the ndt_gpu? just download the latest Autoware (the master branch) package? \r\nFuthermore, my linux have cuda already! Thanks !'}, {'user_id': 'kitsukawa', 'created_at': '2017-10-25T02:59:07Z', 'comment_text': '@weisongwen Please pull the latest develop branch. I am not sure when but it will be merged into master branch soon.'}]"
add support for aarch64 #792,yk-fujii,2017-09-06T04:06:47Z,"[{'user_id': 'yk-fujii', 'created_at': '2017-09-06T04:08:09Z', 'comment_text': 'Since this can be confirmed only in a limited environment, I will check it myself.\r\n'}, {'user_id': 'dejanpan', 'created_at': '2017-09-06T23:09:25Z', 'comment_text': 'alternatively we could ask on the slack ""general"" or autoware google group if there are any people with drivePX2 willing to test this.'}, {'user_id': 'asimay', 'created_at': '2017-10-28T09:01:33Z', 'comment_text': ""Hi, dear friend. I'm doing PX2 testing now.\r\nI'm willing to reflect testing result to you as my honor.\r\nbut can you help me on what's testing feature you want to do ?\r\nand the first big issue is , PX2 has very small memory, only 6.5G , now it is very slow to run... any hint?""}, {'user_id': 'asimay', 'created_at': '2017-10-28T09:13:31Z', 'comment_text': 'comments: \r\nline 67 should be remove. it report error when setup.\r\n\r\n> git checkout -b aarch64 origin/feature/aarch64\r\n\r\nand on kinetic version, ROS rviz has a big issue, especially for autoware, often shows tons of following err and exit:\r\n0x141fda0 void QWindowPrivate::setTopLevelScreen(QScreen*, bool) ( QScreen(0x4fbb10) ): Attempt to set a screen on a child window.\r\n0x13f96e0 void QWindowPrivate::setTopLevelScreen(QScreen*, bool) ( QScreen(0x4fbb10) ): Attempt to set a screen on a child window.\r\n\r\nplease see this link:\r\nhttps://github.com/ros-visualization/rviz/issues/1070'}, {'user_id': 'czluck', 'created_at': '2019-07-30T23:36:00Z', 'comment_text': '> comments:\r\n> line 67 should be remove. it report error when setup.\r\n> \r\n> > git checkout -b aarch64 origin/feature/aarch64\r\n> \r\n> and on kinetic version, ROS rviz has a big issue, especially for autoware, often shows tons of following err and exit:\r\n> 0x141fda0 void QWindowPrivate::setTopLevelScreen(QScreen*, bool) ( QScreen(0x4fbb10) ): Attempt to set a screen on a child window.\r\n> 0x13f96e0 void QWindowPrivate::setTopLevelScreen(QScreen*, bool) ( QScreen(0x4fbb10) ): Attempt to set a screen on a child window.\r\n> \r\n> please see this link:\r\n> [ros-visualization/rviz#1070](https://github.com/ros-visualization/rviz/issues/1070)\r\n\r\nHi, asimay , have you ever solved this problem ? I got the same issue yesterday'}, {'user_id': 'gbiggs', 'created_at': '2019-08-04T22:41:01Z', 'comment_text': 'Thanks for using Autoware and for your question. However the issue tracker is for posting confirmed bugs and feature requests.\r\n\r\nWe ask that you please ask questions at the [ROS Answers website](https://answers.ros.org/questions/ask/?tags=autoware) following our support guidelines: https://gitlab.com/autowarefoundation/autoware.ai/autoware/wikis/Support-guidelines#ros-answers. Please pay particular attention to the information we ask you to provide.'}]"
Feature/release debians 766,dejanpan,2017-09-02T10:36:34Z,"[{'user_id': 'dejanpan', 'created_at': '2017-09-06T23:14:45Z', 'comment_text': '@kitsukawa @YamatoAndo can you review this PR please?'}, {'user_id': 'dejanpan', 'created_at': '2017-09-11T00:03:10Z', 'comment_text': '@YamatoAndo are you OK with it? Can I merge?'}, {'user_id': 'YamatoAndo', 'created_at': '2017-09-11T05:05:06Z', 'comment_text': 'OK'}]"
Fix build error:#789,andoh104,2017-09-02T08:21:48Z,"[{'user_id': 'dejanpan', 'created_at': '2017-09-02T08:27:16Z', 'comment_text': '@kitsukawa will you merge?'}, {'user_id': 'kitsukawa', 'created_at': '2017-09-03T07:22:57Z', 'comment_text': 'Thank you very much for fixing the error.'}, {'user_id': 'andoh104', 'created_at': '2017-09-03T12:07:38Z', 'comment_text': ""Don't mention it.""}]"
"Runtime Manager Sensing tab, remove calibrationfile check of GH3 camera",kitsukawa,2017-08-31T12:42:50Z,[]
[hotfix] lidar_tracker package,amc-nu,2017-08-29T17:37:31Z,"[{'user_id': 'amc-nu', 'created_at': '2017-08-29T17:38:50Z', 'comment_text': ""@kitsukawa requested and approved these changes. I'll proceed to merge.""}]"
Feature/enet image segmenter,amc-nu,2017-08-23T11:36:31Z,"[{'user_id': 'amc-nu', 'created_at': '2017-08-28T03:54:42Z', 'comment_text': 'Package renamed as suggested by @shinpei0208 \r\n@yk-fujii if you have no further comments, could you please approve and merge?\r\nI would also like to push this package to Version2 branch'}, {'user_id': 'amc-nu', 'created_at': '2017-08-28T08:30:57Z', 'comment_text': '@dejanpan Done.\r\n\r\n> what is the best instruction to install CUDA 8?\r\n\r\nI recommend using the *official* installer from NVIDIA https://developer.nvidia.com/cuda-downloads\r\nThird party repos based setups tend to use older versions and/or mess with driver installations.\r\n\r\n> it is not clear to me which steps in here do I need to follow: https://github.com/TimoSaemann/ENet/tree/master/Tutorial?\r\n\r\nAdded further instructions to the README file.'}]"
Convert input image into gray before calibration,annaborn,2017-08-21T13:31:58Z,"[{'user_id': 'dejanpan', 'created_at': '2017-08-25T07:12:06Z', 'comment_text': '@annaborn can you provide commands how to test this fix? '}, {'user_id': 'gbiggs', 'created_at': '2019-03-15T06:39:45Z', 'comment_text': '@annaborn Is this PR going to be improved for merging or is it dead?'}, {'user_id': 'amc-nu', 'created_at': '2019-03-15T06:46:31Z', 'comment_text': '@gbiggs we already removed this calibration tool.'}]"
Feature/multiple crosswalk ,yk-fujii,2017-08-21T04:56:13Z,"[{'user_id': 'dejanpan', 'created_at': '2017-10-26T07:48:28Z', 'comment_text': '@yk-fujii how does this work? Does it check if any crosswalks intersect with the planned path?'}, {'user_id': 'yk-fujii', 'created_at': '2017-10-27T05:00:47Z', 'comment_text': 'It is applied by checking [Use Crosswalk Detection]and [Enable Multiple Crosswalk Detection] in the append window of velocity_set.\r\n\r\nConventionally, only [Use Crosswalk Detection] was existed.\r\n[Use Crosswalk Detection] function control a velocity by detection pedestrians on the closest crosswalk with the planned path.\r\n\r\nThis feature add [Enable Multiple Crosswalk Detection] function.\r\n[Enable Multiple Crosswalk Detection] function detect pedestrians on the multiple crosswalks with the planned path.\r\n'}]"
Minor fixes for velocity_set,TomohitoAndo,2017-08-17T08:26:02Z,[]
Feature/rbsspf tracker fixed,amc-nu,2017-08-11T23:02:09Z,"[{'user_id': 'dejanpan', 'created_at': '2017-08-25T07:09:43Z', 'comment_text': '@amc-nu are there also other people that could potentially review this - or should I?'}, {'user_id': 'amc-nu', 'created_at': '2017-08-25T07:13:05Z', 'comment_text': 'Dejan, it can also be checked by @yk-fujii @messi49 @aohsato '}, {'user_id': 'dejanpan', 'created_at': '2017-08-25T07:26:01Z', 'comment_text': 'I would suggest to assign them then.\n\nOn Fri, Aug 25, 2017 at 12:13 AM Abraham Monrroy <notifications@github.com>\nwrote:\n\n> Dejan, it can also be checked by @yk-fujii <https://github.com/yk-fujii>\n> @messi49 <https://github.com/messi49> @aohsato\n> <https://github.com/aohsato>\n>\n> —\n> You are receiving this because you commented.\n>\n>\n> Reply to this email directly, view it on GitHub\n> <https://github.com/CPFL/Autoware/pull/777#issuecomment-324842110>, or mute\n> the thread\n> <https://github.com/notifications/unsubscribe-auth/AABD4OLGm9v_miZO9QGmGbyCepeV2yYVks5sbnQBgaJpZM4O1N16>\n> .\n>\n'}, {'user_id': 'amc-nu', 'created_at': '2017-09-12T10:30:14Z', 'comment_text': ""I think you're not publishing the\r\n> -static tf between world and velodyne (if ndt matching is not used)""}, {'user_id': 'amc-nu', 'created_at': '2017-09-12T10:36:02Z', 'comment_text': ""Yes, this is only GPU. CPU version is not available. I'll add the if to stop compilation later when you have the chance to test the tracker on a GPU environment.""}, {'user_id': 'aohsato', 'created_at': '2017-09-12T12:08:47Z', 'comment_text': 'I tried ""rbsspf_lidar_tracker"" node first and posted comment just before. So delete it, sorry.\r\nI understood about the compilation, thanks.\r\n\r\nThe result of ""vscan_lidar_tracker"" is shown in this video, the bounding boxes are published in /bounding_boxes_tracked, and using the result of localization recorded in rosbag.\r\nThey look noisy because the all detected types of objects is used for tracking, right ?\r\nhttps://www.dropbox.com/s/etxxdi1u2804anm/Screencast%202017-09-12%2020%3A20%3A16.mp4?dl=0\r\nhttps://www.dropbox.com/s/tm6vs4g4vs8yjme/Screencast%202017-09-12%2020%3A22%3A30.mp4?dl=0\r\n\r\nHow do I detect only car like your video ?\r\nhttps://drive.google.com/file/d/0BzYuVrO9pnh6VUhQd0N2TjBsM3c/view'}, {'user_id': 'gbiggs', 'created_at': '2019-03-15T06:38:25Z', 'comment_text': ""@amc-nu What's the status on this PR?""}, {'user_id': 'amc-nu', 'created_at': '2019-03-15T06:44:44Z', 'comment_text': '@gbiggs We can close this PR. It was meant to provide a tracker at the time, but now we have UKF.'}]"
support Garmin GPS 18x LVC,kitsukawa,2017-08-09T13:53:35Z,"[{'user_id': 'dejanpan', 'created_at': '2017-10-26T07:46:09Z', 'comment_text': '@kitsukawa is this available for all Velodyne sensors (16, 32, 64)?'}, {'user_id': 'kitsukawa', 'created_at': '2017-10-30T16:18:40Z', 'comment_text': '@dejanpan This is available for VLP-16 and HDL-32E when Garmin GPS 18x LVC is connected to the interface box of Velodyne. I am not sure about HDL-64E.'}]"
Solution to Qt5 Error linking caused by PCL Bug on several Autoware Packages,amc-nu,2017-08-09T03:52:49Z,"[{'user_id': 'dejanpan', 'created_at': '2017-08-09T04:03:13Z', 'comment_text': '@amc-nu my understanding from here: https://github.com/ros-perception/perception_pcl/pull/151/files was that we do NOT need `find_package(Qt5Core)` and instead strip reference to Qt5Core from a respective PCL_XX_LIBRARIES variable.\r\n\r\nIn other words, adding `find_package(Qt5Core)` seems to be just a workaround.\r\n\r\nOr did I misunderstand https://github.com/ros-perception/perception_pcl/pull/151/files?'}, {'user_id': 'amc-nu', 'created_at': '2017-08-09T05:30:46Z', 'comment_text': '@dejanpan got it, let me try that solution'}, {'user_id': 'dejanpan', 'created_at': '2017-08-09T21:42:00Z', 'comment_text': ' I really think it is not a good practice to link against the library if you do not need it at all. Lets wait for the reply of https://github.com/CPFL/Autoware/issues/773#issuecomment-321389036.'}, {'user_id': 'dejanpan', 'created_at': '2017-08-25T07:08:06Z', 'comment_text': '@amc-nu I looked at this answer https://github.com/CPFL/Autoware/issues/773 and I need some more time to try couple of things out. sorry for delay.'}]"
