Title,Discussion ID,Created At,User ID,Comment Count,Answered/Unanswered,Comment ID,Comment Author,Comment Text
[Question][help]-Display extended Kalman filter(EKF)- Delta x and Y & RMSE(Root mean Square Error values) in ROS environment.?ROS?,D_kwDOAnasMc4ASR3B,2023-01-25T15:32:51Z,anilbommareddy,1,Answered,DC_kwDOAnasMc4ASVMY,yukkysaito,"Do you mean you want to know the RMSE of the output of the `Pose Estimator(NDT)` and `Kinematics Fusion Filter(EKF)`?
If possible, it might be better to have them illustrated."
[Question][help]-Display extended Kalman filter(EKF)- Delta x and Y & RMSE(Root mean Square Error values) in ROS environment.?ROS?,D_kwDOAnasMc4ASR3B,2023-01-25T15:32:51Z,anilbommareddy,1,Answered,DC_kwDOAnasMc4ASWWa,anilbommareddy,"Not exactly  RMSE of the output of the Pose Estimator(NDT) and Kinematics Fusion Filter(EKF).

Here I will subscribe sensor/imu data of (lidar/ radar)and on these data, used for internally functionality to   calculate Covariance Matrix(Eigen vectors) and final RMSE values +estimated position x and Y.
Here my question In **ROS environment how to display sensor/imu data of (lidar/radar) and estimated position x and Y**  i.e how to publish these data  like plot graph or gazebo simulation 
INPUT: values provided by the ros 
[""sensor_measurement_IMU_Data""] => the measurement that the simulator observed (either lidar or radar)

OUTPUT: 
[""estimate_x""] <= EKF  estimated position x
[""estimate_y""] <= EKF estimated  position y
For the reference attached snap plot graph
Red-Lidar
Blue-Radar
Green-EKF estimated postion.
![Screenshot from 2023-01-29 19-59-29](https://user-images.githubusercontent.com/49799705/215335003-af7dda8d-a0e7-49ac-887b-824a17de446f.png)
"
[Question][help]-Display extended Kalman filter(EKF)- Delta x and Y & RMSE(Root mean Square Error values) in ROS environment.?ROS?,D_kwDOAnasMc4ASR3B,2023-01-25T15:32:51Z,anilbommareddy,1,Answered,DC_kwDOAnasMc4ASWaF,yukkysaito,"I don't understand much yet. Sorry.
Are you talking about ego-localization? Is it object recognition in perception component?"
[Question][help]-Display extended Kalman filter(EKF)- Delta x and Y & RMSE(Root mean Square Error values) in ROS environment.?ROS?,D_kwDOAnasMc4ASR3B,2023-01-25T15:32:51Z,anilbommareddy,1,Answered,DC_kwDOAnasMc4ASrtg,anilbommareddy,"@yukkysaito  Here is the sample repo for the understanding -https://github.com/cggos/lidar_radar_fusion_ekf_ukf.git
In this repo,Using EKF-output achieved  like 
the predicted state of the system by FusionEKF
(m_x, m_y) - the position value as measured by the sensor converted to cartesian coordinates
(r_x, r_y, r_vx, r_vy) - the real ground truth state of the system(RMSE-Root mean square error)
Similar i would like to check the same behaviour to in ROS environment,
(1)For ROS environment , i think need to use subscribe<sensor_msgs::Imu>(imu/data, 10,sensorCallback) for IMU data.
(2) Abstract lidar/Radar data from IMU like
L(for lidar) m_x m_y t r_x r_y r_vx r_vy
R(for radar) m_rho m_phi m_drho t r_px r_py r_vx r_vy

Where:
(m_x, m_y) - measurements by the lidar
(m_rho, m_phi, m_drho) - measurements by the radar in polar coordinates
(t) - timestamp in unix/epoch time the measurements were taken
(r_x, r_y, r_vx, r_vy) - the real ground truth state of the system
(3) Display the output like estimation and ground truth  in ROS as shown in github linkl."
Containers and Autoware,D_kwDOAnasMc4ASR6B,2023-01-25T16:31:28Z,pukachupenn,1,Answered,,,
Containers and Autoware,D_kwDOAnasMc4ASR6B,2023-01-25T16:31:28Z,pukachupenn,1,Answered,DC_kwDOAnasMc4ASQsG,doganulus,"Indispensable is modularization and having well-defined modules in Autoware (in any complex system indeed). Among other things, I like the idea of splitting Autoware into containers because it would also enforce strict modularization, which is a good thing for system design and safety. But rightfully, @pukachupenn brings up performance and optimization concerns for this idea. Supporting zero-copy among containers may not be feasible currently. 

Yet I would love to see well-defined Autoware components (`perception`, `planning`, `control`, etc.) as if they were to be split into separate containers. One way to achieve this without dedicating ourselves to the idea of multiple containers might be to split build and installation scripts for each component. Then one could make one container or multiple containers out of them easily and actually test both approaches and the granularity in various settings. Thus delaying the original discussion until we have more information on runtime performance implications.

Question:
Do you see any drawback in splitting build and installation scripts for each Autoware component? 
"
Containers and Autoware,D_kwDOAnasMc4ASR6B,2023-01-25T16:31:28Z,pukachupenn,1,Answered,DC_kwDOAnasMc4ASQvb,esteve,"> Question: Do you see any drawback in splitting build and installation scripts for each Autoware component?

This can be easily done by creating metapackages for each component/module that depend on the individual packages, this wouldn't require a priori any extra scripts. In practice, they'd be empty packages that have a package.xml file that point to all its dependencies. So in order to build a component we'd only need to do `colcon build --packages-up-to COMPONENT-METAPACKAGE`"
Containers and Autoware,D_kwDOAnasMc4ASR6B,2023-01-25T16:31:28Z,pukachupenn,1,Answered,DC_kwDOAnasMc4ASQ-m,doganulus,"Thank you, Esteve. Do you know also a way to install runtime dependencies only from ROS packages? "
Containers and Autoware,D_kwDOAnasMc4ASR6B,2023-01-25T16:31:28Z,pukachupenn,1,Answered,DC_kwDOAnasMc4ASQ_9,esteve,"If a package is not part of the rosdistro index, you'd need to write what's called a ""vendor"" package (see https://github.com/ros2/libyaml_vendor/ for an example)

Unfortunately, this is one of many of `rosdep`'s shortcomings, a better solution in my opinion would be to integrate [conan](https://conan.io/ with ROS and get rid of `rosdep`, or add it as a backend for rosdep (see https://discourse.ros.org/t/ros-2-conan-integration/20846?u=esteve for a discussion about  it), but for now `rosdep` is all we have."
Containers and Autoware,D_kwDOAnasMc4ASR6B,2023-01-25T16:31:28Z,pukachupenn,1,Answered,DC_kwDOAnasMc4ASRMk,doganulus,"I have said build and installation scripts above but actually, a single Ansible playbook for each component is what we need. The playbook to install dependencies and call the build tool for the configuration given... Maybe no need for meta-packages as well if dependencies are manually managed in the playbook. I think Ansible-first installation has certain benefits including remote deployment of Autoware."
Containers and Autoware,D_kwDOAnasMc4ASR6B,2023-01-25T16:31:28Z,pukachupenn,1,Answered,DC_kwDOAnasMc4ASRWO,pukachupenn," I am not intimately familiar with each Autoware ROS node, but my guess is that the communications between some nodes would be more verbose and heavier weight than some others. Identifying them first may be a key to decide what could be split across containers without large perf impact vs what would be better off left together."
"is there any way to create map beside  lidarslam_ros2 I tried it I get colcon build error and I couldn't find solution,do anyone know the solution?",D_kwDOAnasMc4ASR9d,2023-01-25T17:26:41Z,Hensbag,2,Answered,,,
"is there any way to create map beside  lidarslam_ros2 I tried it I get colcon build error and I couldn't find solution,do anyone know the solution?",D_kwDOAnasMc4ASR9d,2023-01-25T17:26:41Z,Hensbag,2,Answered,DC_kwDOAnasMc4ASQRM,mitsudome-r,"You can check this page for open source algorithms:
https://autowarefoundation.github.io/autoware-documentation/main/how-to-guides/creating-maps-for-autoware/open-source-slam/"
"is there any way to create map beside  lidarslam_ros2 I tried it I get colcon build error and I couldn't find solution,do anyone know the solution?",D_kwDOAnasMc4ASR9d,2023-01-25T17:26:41Z,Hensbag,2,Answered,DC_kwDOAnasMc4ASTxa,rsasaki0109,"Please submit issues regarding lidarslam_ros2 here
https://github.com/rsasaki0109/lidarslam_ros2/issues"
Is it advised to install dependencies using Ansible? Or should it be done independently?,D_kwDOAnasMc4ASSpy,2023-01-26T15:14:06Z,mshah72,2,Answered,,,
Is it advised to install dependencies using Ansible? Or should it be done independently?,D_kwDOAnasMc4ASSpy,2023-01-26T15:14:06Z,mshah72,2,Answered,DC_kwDOAnasMc4ASRH4,kenji-miyake,"@mshah72 Hi. I personally recommend using Ansible because it's easier and you can be sure whether the required conditions are set up.
However, some developers, especially those who are familiar with setting up the development environment, prefer manual installation because Ansible might break your previous setup."
Is it advised to install dependencies using Ansible? Or should it be done independently?,D_kwDOAnasMc4ASSpy,2023-01-26T15:14:06Z,mshah72,2,Answered,DC_kwDOAnasMc4ASRH8,kosuke55,"The setup documentation is [here](https://autowarefoundation.github.io/autoware-documentation/main/installation/autoware/source-installation/)
`./setup-dev-env.sh` will install all dependencies
However, depending on the software already installed, some parts may fail (especially cuda-related)
If the above does not work and you only want to use planning, it is also a good idea to leave that package and msg and just run `rosdep install -y --from-paths src --ignore-src --rosdistro $ROS_DISTRO`.  This command will install the dependencies listed in package.xml."
Set vehicle velocity and acceleration via ros publisher,D_kwDOAnasMc4ASTj4,2023-01-27T17:45:59Z,AndriiChumak145,1,Answered,,,
Set vehicle velocity and acceleration via ros publisher,D_kwDOAnasMc4ASTj4,2023-01-27T17:45:59Z,AndriiChumak145,1,Answered,DC_kwDOAnasMc4ASVMC,yukkysaito,"Do you mean you want manual control about velocity?

If so, please refer to [this page](https://github.com/autowarefoundation/autoware.universe/tree/main/common/tier4_control_rviz_plugin).


![image](https://user-images.githubusercontent.com/8327598/215285103-86adf8b2-d0ce-4007-83a8-337139f24098.png)
![image](https://user-images.githubusercontent.com/8327598/215285110-54e4b5da-d78e-44dd-8366-73aa057f3c18.png)
"
Set vehicle velocity and acceleration via ros publisher,D_kwDOAnasMc4ASTj4,2023-01-27T17:45:59Z,AndriiChumak145,1,Answered,DC_kwDOAnasMc4ASeiA,AndriiChumak145,Thank you for the answer. I tried to use it and it looks like if I set the velocity of the vehicle manually then it needs some time to accelerate. My problem is that I am trying to simulate scenarios where the vehicle starts planning already in movement at a given speed and acceleration. Is there an option to set the velocity immediately without waiting for the car to accelerate?
Set vehicle velocity and acceleration via ros publisher,D_kwDOAnasMc4ASTj4,2023-01-27T17:45:59Z,AndriiChumak145,1,Answered,DC_kwDOAnasMc4AStwm,mitsudome-r,"It seems like simple_planning_simulator is listening to intialtwist topic. Maybe you can publish the geometry_msgs/msg/TwistStamped msg to the topic and see if you can set the initial velocity.
If you are running the simulator according to the [documentation](https://autowarefoundation.github.io/autoware-documentation/main/tutorials/ad-hoc-simulation/planning-simulation/) the topic is `/simulation/input/initialtwist`"
Vehicle front width,D_kwDOAnasMc4ASUDK,2023-01-28T15:54:13Z,YusufDALAK,1,Answered,,,
Vehicle front width,D_kwDOAnasMc4ASUDK,2023-01-28T15:54:13Z,YusufDALAK,1,Answered,DC_kwDOAnasMc4ASVKO,yukkysaito,"
The vehicle information is described [here](https://github.com/autowarefoundation/sample_vehicle_launch/blob/main/sample_vehicle_description/config/vehicle_info.param.yaml) and each module uses these values.

Please try to modify these value.

Also, the meaning of each value is described [here](https://autowarefoundation.github.io/autoware-documentation/main/design/autoware-interfaces/components/vehicle-dimensions/).
"
Vehicle front width,D_kwDOAnasMc4ASUDK,2023-01-28T15:54:13Z,YusufDALAK,1,Answered,DC_kwDOAnasMc4ASV8g,YusufDALAK,"> The vehicle information is described [here](https://github.com/autowarefoundation/sample_vehicle_launch/blob/main/sample_vehicle_description/config/vehicle_info.param.yaml) and each module uses these values.
> 
> Please try to modify these value.
> 
> Also, the meaning of each value is described [here](https://autowarefoundation.github.io/autoware-documentation/main/design/autoware-interfaces/components/vehicle-dimensions/).

I have edited `sample_vehicle_launch/sample_vehicle_description/config/vehicle_info.param.yaml` file but I could not see any changes on vehicle dimension. What should I do? Also I have .STL extension vehcile I converted to .dae but I can not add in planning sim `https://autowarefoundation.github.io/autoware-documentation/main/how-to-guides/integrating-autoware-with-your-vehicle/` this documentation not explanatory. Thank you"
Vehicle front width,D_kwDOAnasMc4ASUDK,2023-01-28T15:54:13Z,YusufDALAK,1,Answered,DC_kwDOAnasMc4ASWS7,yukkysaito,"The visualized stl model and the vehicle width used inside autoware are different.
Changing the stl model only changes the visualization.

If you want to visualize vehicle width used inside autoware with rviz, you can check the following topic.
```
/planning/scenario_planning/lane_driving/motion_planning/obstacle_stop_planner/debug/marker
```
![image](https://user-images.githubusercontent.com/8327598/215334196-e99b87e5-becb-434a-ae43-4f58207d58d0.png)
The green polygon represents the size of the vehicle moving in one step.
If you change the vehicle width, the width of this polygon should change."
Vehicle front width,D_kwDOAnasMc4ASUDK,2023-01-28T15:54:13Z,YusufDALAK,1,Answered,DC_kwDOAnasMc4ASXGE,YusufDALAK,"> The visualized stl model and the vehicle width used inside autoware are different. Changing the stl model only changes the visualization.
> 
> If you want to visualize vehicle width used inside autoware with rviz, you can check the following topic.
> 
> ```
> /planning/scenario_planning/lane_driving/motion_planning/obstacle_stop_planner/debug/marker
> ```
> 
> ![image](https://user-images.githubusercontent.com/8327598/215334196-e99b87e5-becb-434a-ae43-4f58207d58d0.png) The green polygon represents the size of the vehicle moving in one step. If you change the vehicle width, the width of this polygon should change.

Thank you very much for your reply. Solved."
Vehicle front width,D_kwDOAnasMc4ASUDK,2023-01-28T15:54:13Z,YusufDALAK,1,Answered,DC_kwDOAnasMc4ASXI6,yukkysaito,Good :+1: 
[Question] Autoware with AWSIM tutorial's is happen two errors.,D_kwDOAnasMc4ASUQR,2023-01-29T01:54:37Z,nitro6206,3,Answered,,,
[Question] Autoware with AWSIM tutorial's is happen two errors.,D_kwDOAnasMc4ASUQR,2023-01-29T01:54:37Z,nitro6206,3,Answered,DC_kwDOAnasMc4ASVm-,shmpwk,"@nitro6206 

> Is it a problem that should be ignored in the first place?

Yes it is ignorable but should disappear when 'map' and 'base_link' are connected.
However, when it does not disappear, something is wrong with it. 
I have no idea what the problem is at the moment, so
- could you share your environment information: Ubuntu, ROS2 and AWSIM version?
- could you try [planning simulation](https://autowarefoundation.github.io/autoware-documentation/main/tutorials/ad-hoc-simulation/planning-simulation/) and [rosbag replay simulation](https://autowarefoundation.github.io/autoware-documentation/main/tutorials/ad-hoc-simulation/rosbag-replay-simulation/) to confirm if Autoware itself can work as we expected?"
[Question] Autoware with AWSIM tutorial's is happen two errors.,D_kwDOAnasMc4ASUQR,2023-01-29T01:54:37Z,nitro6206,3,Answered,DC_kwDOAnasMc4ASVqZ,nitro6206,"Thank you for reply.
My environment is ...
・ubuntu 22.04
・ROS2: humble
・AWSIM ver 1.1.0
I'm sorry, but I'm an amateur and I don't know what else to tell you.

plannning simulation and rosbag replay simulation is success. 
I didn't get any TF errors.
From this, it can be inferred that it was an error on the map side of AWSIM.
Thank you."
[Question] Autoware with AWSIM tutorial's is happen two errors.,D_kwDOAnasMc4ASUQR,2023-01-29T01:54:37Z,nitro6206,3,Answered,DC_kwDOAnasMc4ASVqn,shmpwk,"@nitro6206  

> My environment is ...
・ubuntu 22.04
・ROS2: humble
・AWSIM ver 1.1.0

> plannning simulation and rosbag replay simulation is success.
I didn't get any TF errors.


Thank you for your clarification and it has no problem.

Could you try the following pattern?
- launch AWSIM -> (wait 10 seconds) -> launch Autoware
- launch Autoware -> (wait 10 seconds) -> launch AWSIM

I heard the simulation is so heavy that sometimes it fails to launch it."
[Question] Autoware with AWSIM tutorial's is happen two errors.,D_kwDOAnasMc4ASUQR,2023-01-29T01:54:37Z,nitro6206,3,Answered,DC_kwDOAnasMc4ASVvl,nitro6206,"Thank you for reply.
I have tried this.
But both were useless.
"
[Question] Autoware with AWSIM tutorial's is happen two errors.,D_kwDOAnasMc4ASUQR,2023-01-29T01:54:37Z,nitro6206,3,Answered,DC_kwDOAnasMc4ASV0Y,shmpwk,"@nitro6206 
Could you share your log of Autoware from the start to repeating TF error part?"
[Question] Autoware with AWSIM tutorial's is happen two errors.,D_kwDOAnasMc4ASUQR,2023-01-29T01:54:37Z,nitro6206,3,Answered,DC_kwDOAnasMc4ASV2o,nitro6206,"Thank you for reply.
[log.txt](https://github.com/autowarefoundation/autoware/files/10529301/log.txt)

That is log text.
This error is 1480~。"
[Question] Autoware with AWSIM tutorial's is happen two errors.,D_kwDOAnasMc4ASUQR,2023-01-29T01:54:37Z,nitro6206,3,Answered,DC_kwDOAnasMc4ASWOx,shmpwk,"I searched errors and found that your CUDA environment is broken
```
$ cat ~/Downloads/log.txt |grep error
[INFO] [system_error_monitor-20]: process started with pid [173328]
[INFO] [localization_error_monitor-39]: process started with pid [173749]
[INFO] [planning_error_monitor-63]: process started with pid [174118]
[lidar_centerpoint_node-44]   what():  std::bad_alloc: cudaErrorUnknown: unknown error
[component_container_mt-52] [TRT_COMMON][WARNING]: CUDA initialization failure with error: 999. Please check your CUDA installation:  http://docs.nvidia.com/cuda/cuda-installation-guide-linux/index.html
[INFO] [localization_error_monitor-39]: process has finished cleanly [pid 173749]
[INFO] [planning_error_monitor-63]: process has finished cleanly [pid 174118]
[INFO] [system_error_monitor-20]: process has finished cleanly [pid 173328]
[planning_error_monitor-63] [INFO] [1674978885.125049370] [rclcpp]: signal_handler(signum=2)
[component_container-28]   what():  Failed to get information by topic for publishers:rcl node's context is invalid, at ./src/rcl/node.c:428: error not set
[localization_error_monitor-39] [INFO] [1674978885.130272052] [rclcpp]: signal_handler(signum=2)
[awapi_awiv_adapter-69] terminate called after throwing an instance of 'std::runtime_error'
[system_error_monitor-20] [INFO] [1674978885.149586736] [rclcpp]: signal_handler(signum=2)
[relay-73]   what():  Failed to get information by topic for publishers:rcl node's context is invalid, at ./src/rcl/node.c:428: error not set
```

```
$ cat ~/Downloads/log.txt |grep die
[ERROR] [lidar_centerpoint_node-44]: process has died [pid 173875, exit code -6, cmd '/home/labuser/autoware/install/lidar_centerpoint/lib/lidar_centerpoint/lidar_centerpoint_node --ros-args -r __node:=lidar_centerpoint -r __ns:=/perception/object_recognition/detection/centerpoint -p use_sim_time:=True -p wheel_radius:=0.383 -p wheel_width:=0.235 -p wheel_base:=2.79 -p wheel_tread:=1.64 -p front_overhang:=1.0 -p rear_overhang:=1.1 -p left_overhang:=0.128 -p right_overhang:=0.128 -p vehicle_height:=2.5 -p max_steer_angle:=0.7 --params-file /tmp/launch_params_4z0mx071 --params-file /tmp/launch_params_pj2to23s --params-file /tmp/launch_params_q1kyu_tj --params-file /tmp/launch_params_4dmua69q --params-file /tmp/launch_params_eqm1g3av --params-file /tmp/launch_params_wq24tgk5 --params-file /tmp/launch_params_rj7pjlct --params-file /tmp/launch_params_y1rwt3cn --params-file /tmp/launch_params_4r1fec0c --params-file /home/labuser/autoware/install/lidar_centerpoint/share/lidar_centerpoint/config/centerpoint_tiny.param.yaml --params-file /home/labuser/autoware/install/lidar_centerpoint/share/lidar_centerpoint/config/detection_class_remapper.param.yaml -r ~/input/pointcloud:=/sensing/lidar/concatenated/pointcloud -r ~/output/objects:=objects'].
[ERROR] [component_container_mt-52]: process has died [pid 173948, exit code -11, cmd '/opt/ros/humble/lib/rclcpp_components/component_container_mt --ros-args -r __node:=traffic_light_node_container -r __ns:=/perception/traffic_light_recognition -p use_sim_time:=True -p wheel_radius:=0.383 -p wheel_width:=0.235 -p wheel_base:=2.79 -p wheel_tread:=1.64 -p front_overhang:=1.0 -p rear_overhang:=1.1 -p left_overhang:=0.128 -p right_overhang:=0.128 -p vehicle_height:=2.5 -p max_steer_angle:=0.7'].
[ERROR] [component_container-28]: process has died [pid 173444, exit code -6, cmd '/opt/ros/humble/lib/rclcpp_components/component_container --ros-args -r __node:=velodyne_node_container -r __ns:=/sensing/lidar/right/pointcloud_preprocessor -p use_sim_time:=True -p wheel_radius:=0.383 -p wheel_width:=0.235 -p wheel_base:=2.79 -p wheel_tread:=1.64 -p front_overhang:=1.0 -p rear_overhang:=1.1 -p left_overhang:=0.128 -p right_overhang:=0.128 -p vehicle_height:=2.5 -p max_steer_angle:=0.7'].
[ERROR] [awapi_awiv_adapter-69]: process has died [pid 174228, exit code -6, cmd '/home/labuser/autoware/install/awapi_awiv_adapter/lib/awapi_awiv_adapter/awapi_awiv_adapter --ros-args -r __ns:=/awapi -p use_sim_time:=True -p wheel_radius:=0.383 -p wheel_width:=0.235 -p wheel_base:=2.79 -p wheel_tread:=1.64 -p front_overhang:=1.0 -p rear_overhang:=1.1 -p left_overhang:=0.128 -p right_overhang:=0.128 -p vehicle_height:=2.5 -p max_steer_angle:=0.7 --params-file /tmp/launch_params_ioeocnsf --params-file /tmp/launch_params_jr27kwdl --params-file /tmp/launch_params__38vbe75 --params-file /tmp/launch_params_qiu01snr --params-file /tmp/launch_params_xmh8fpb1 --params-file /tmp/launch_params_ok1b7mvl --params-file /tmp/launch_params_q1oo2fqq -r input/steer:=/vehicle/status/steering_status -r input/vehicle_cmd:=/control/command/control_cmd -r input/turn_indicators:=/vehicle/status/turn_indicators_status -r input/hazard_lights:=/vehicle/status/hazard_lights_status -r input/odometry:=/localization/kinematic_state -r input/gear:=/vehicle/status/gear_status -r input/battery:=/vehicle/status/battery_charge -r input/nav_sat:=/sensing/gnss/ublox/nav_sat_fix -r input/autoware_state:=/api/iv_msgs/autoware/state -r input/control_mode:=/vehicle/status/control_mode -r input/gate_mode:=/control/current_gate_mode -r input/mrm_state:=/system/fail_safe/mrm_state -r input/hazard_status:=/system/emergency/hazard_status -r input/stop_reason:=/planning/scenario_planning/status/stop_reasons -r input/v2x_command:=/planning/scenario_planning/status/infrastructure_commands -r input/v2x_state:=/system/v2x/virtual_traffic_light_states -r input/diagnostics:=/diagnostics_agg -r input/lane_change_available:=/planning/scenario_planning/lane_driving/lane_change_available -r input/lane_change_ready:=/planning/scenario_planning/lane_driving/lane_change_ready -r input/lane_change_candidate_path:=/planning/scenario_planning/lane_driving/lane_change_candidate_path -r input/obstacle_avoid_ready:=/planning/scenario_planning/lane_driving/obstacle_avoidance_ready -r input/obstacle_avoid_candidate_path:=/planning/scenario_planning/lane_driving/obstacle_avoidance_candidate_trajectory -r input/max_velocity:=vehicle/put/velocity -r input/current_max_velocity:=/planning/scenario_planning/current_max_velocity -r input/temporary_stop:=vehicle/put/stop -r input/autoware_trajectory:=/planning/scenario_planning/trajectory -r output/vehicle_status:=vehicle/get/status -r output/autoware_status:=autoware/get/status -r output/lane_change_status:=lane_change/get/status -r output/obstacle_avoid_status:=object_avoidance/get/status -r output/max_velocity:=/planning/scenario_planning/max_velocity_default -r output/v2x_command:=/awapi/tmp/infrastructure_commands -r output/v2x_state:=/awapi/tmp/virtual_traffic_light_states'].
[ERROR] [relay-73]: process has died [pid 174305, exit code -6, cmd '/opt/ros/humble/lib/topic_tools/relay /api/autoware/set/traffic_signals /external/traffic_light_recognition/traffic_signals --ros-args -r __node:=traffic_signals -r __ns:=/autoware_api/internal -p use_sim_time:=True -p wheel_radius:=0.383 -p wheel_width:=0.235 -p wheel_base:=2.79 -p wheel_tread:=1.64 -p front_overhang:=1.0 -p rear_overhang:=1.1 -p left_overhang:=0.128 -p right_overhang:=0.128 -p vehicle_height:=2.5 -p max_steer_angle:=0.7'].
[ERROR] [rviz2-78]: process has died [pid 174505, exit code -15, cmd '/opt/ros/humble/lib/rviz2/rviz2 -d /home/labuser/autoware/install/autoware_launch/share/autoware_launch/rviz/autoware.rviz -s /home/labuser/autoware/install/autoware_launch/share/autoware_launch/rviz/image/autoware.png --ros-args -r __node:=rviz2 -p use_sim_time:=True -p wheel_radius:=0.383 -p wheel_width:=0.235 -p wheel_base:=2.79 -p wheel_tread:=1.64 -p front_overhang:=1.0 -p rear_overhang:=1.1 -p left_overhang:=0.128 -p right_overhang:=0.128 -p vehicle_height:=2.5 -p max_steer_angle:=0.7'].
```

Could you share the results of 
```
dpkg -l |grep cuda
```
```
dpkg -l |grep nvidia
```
```
nvidia-smi
```"
[Question] Autoware with AWSIM tutorial's is happen two errors.,D_kwDOAnasMc4ASUQR,2023-01-29T01:54:37Z,nitro6206,3,Answered,DC_kwDOAnasMc4ASWPG,shmpwk,"If you have mixed version of cuda and its related library, I recommend you to remove all and install one by `./setup-dev-env.sh` as described in the tutorial."
[Question] Autoware with AWSIM tutorial's is happen two errors.,D_kwDOAnasMc4ASUQR,2023-01-29T01:54:37Z,nitro6206,3,Answered,DC_kwDOAnasMc4ASWP6,nitro6206,"Thank you for reply.
These result is ...
[grepCuda.txt](https://github.com/autowarefoundation/autoware/files/10529952/grepCuda.txt)
[grepNvidia.txt](https://github.com/autowarefoundation
[nvidiaSmi.txt](https://github.com/autowarefoundation/autoware/files/10529954/nvidiaSmi.txt)
/autoware/files/10529953/grepNvidia.txt)

But I don't see any problem with these.

so I would like to try ""./setup-dev-env.sh"" again."
[Question] Autoware with AWSIM tutorial's is happen two errors.,D_kwDOAnasMc4ASUQR,2023-01-29T01:54:37Z,nitro6206,3,Answered,DC_kwDOAnasMc4ASWQt,nitro6206,"Sorry, I wasn't sent grepNvidia.txt.
I'll resend.
[grepNvidia.txt](https://github.com/autowarefoundation/autoware/files/10529981/grepNvidia.txt)

"
[Question] Autoware with AWSIM tutorial's is happen two errors.,D_kwDOAnasMc4ASUQR,2023-01-29T01:54:37Z,nitro6206,3,Answered,DC_kwDOAnasMc4ASWRu,yukkysaito,Looks like nvidia-driver doesn't work correctly from nvidiaSmi.txt
[Question] Autoware with AWSIM tutorial's is happen two errors.,D_kwDOAnasMc4ASUQR,2023-01-29T01:54:37Z,nitro6206,3,Answered,DC_kwDOAnasMc4ASVrb,yukkysaito,"@nitro6206 
The `map` and `base_link` is not  connected.
Normally, the position estimation is automatically initialized using GNSS.
If it is not done automatically, try to initialize the position estimation manually.
https://autowarefoundation.github.io/autoware-documentation/main/tutorials/ad-hoc-simulation/planning-simulation/#2-set-an-initial-pose-for-the-ego-vehicle"
[Question] Autoware with AWSIM tutorial's is happen two errors.,D_kwDOAnasMc4ASUQR,2023-01-29T01:54:37Z,nitro6206,3,Answered,DC_kwDOAnasMc4ASVwB,nitro6206,"Thank you for reply.
I have tried this.
But it were useless.
[Screencast from 2023年01月29日 14時30分47秒.webm](https://user-images.githubusercontent.com/123562573/215307145-c87a4e47-b58e-4f82-990a-876ee41daed7.webm)

I can't set the initial pose even if I follow the instructions.

And I can do to [planning simulation](https://autowarefoundation.github.io/autoware-documentation/main/tutorials/ad-hoc-simulation/planning-simulation/).
So I'm thinking that maybe there is a problem with the downloaded map."
[Question] Autoware with AWSIM tutorial's is happen two errors.,D_kwDOAnasMc4ASUQR,2023-01-29T01:54:37Z,nitro6206,3,Answered,DC_kwDOAnasMc4ASV3I,yukkysaito,"@nitro6206 The ros time under the video is not working. In other words, the topic communication itself is not working between Autoware and AWSIM.

Could you check the network settings ?
https://autowarefoundation.github.io/autoware-documentation/pr-306/support/troubleshooting/#runtime-issues

It is just being described in the [Pull request](https://github.com/autowarefoundation/autoware-documentation/pull/306). 


"
[Question] Autoware with AWSIM tutorial's is happen two errors.,D_kwDOAnasMc4ASUQR,2023-01-29T01:54:37Z,nitro6206,3,Answered,DC_kwDOAnasMc4ASV4b,nitro6206,"Thank you for reply.

That is my networking settings.

# enable programmable completion features (you don't need to enable
# this, if it's already enabled in /etc/bash.bashrc and /etc/profile
# sources /etc/bash.bashrc).
if ! shopt -oq posix; then
  if [ -f /usr/share/bash-completion/bash_completion ]; then
    . /usr/share/bash-completion/bash_completion
  elif [ -f /etc/bash_completion ]; then
    . /etc/bash_completion
  fi
fi
export CUDA_PATH=/usr/local/cuda-11.7
export LD_LIBRARY_PATH=/usr/local/cuda-11.7/lib64:${LD_LIBRARY_PATH}
export PATH=/usr/local/cuda-11.7/bin:${PATH}
export ROS_LOCALHOST_ONLY=1
export ROS_DOMAIN_ID=1
export RMW_IMPLEMENTATION=rmw_cyclonedds_cpp

if [ ! -e /tmp/cycloneDDS_configured ]; then
    sudo sysctl -w net.core.rmem_max=2147483647
    sudo ip link set lo multicast on
    touch /tmp/cycloneDDS_configured
fi

# Created by `pipx` on 2023-01-28 05:22:28
export PATH=""$PATH:/home/labuser/.local/bin""
source /opt/ros/humble/setup.bash
export PATH=""/usr/local/cuda/bin:$PATH""
export LD_LIBRARY_PATH=""/usr/local/cuda/lib64:$LD_LIBRARY_PATH""



[bashrc.txt](https://github.com/autowarefoundation/autoware/files/10529331/bashrc.txt)

And I tried ""echo $RMW_IMPREMENTATION"".
That reply is ""rmw_cyclonedds_cpp"".

 



"
