title,Created_at,thread_id,subtitle_id,Type,Comment_text,creator
Feature/math_utils,2019-03-06T15:39:24Z,347,12,questioned,@yukitsuji Thank you! I'll change it,yukkysaito
Feature/math_utils,2019-03-06T16:21:51Z,347,13,answered,"> @esteve I know there is such libraries, so it is not reimplemented. Basically it is implemented as a wrapper.

That's not true, for example a quick search reveals that the `numerical_comparisons.hpp` file you added in this pull request, is copied directly from:

https://github.com/ethz-asl/schweizer_messer/blob/master/sm_common/include/sm/numerical_comparisons.hpp

Do you realize that you can't just copy some random code and everything will be fine? That code has its own license (3-clause BSD), and if we added it to the Autoware codebase and not acknowledged the original authors, the Autoware Foundation would be in legal trouble for copyright infringement.

> However, because the basic algorithm necessary for autonomous driving is insufficient by itself, partly I scratched.
example, a lot of epsilon is defined to make a floating point comparison, or a bug occurs because an appropriate comparison is not done. What I implemented is such a basic function, but it is not provided by the library (numerical comparision).

You didn't implement that, you just copied it from another project.

> The part to be maintained is a wrapper necessary for using with Autoware. If it does not exist, inconvenience of various dependency relations and writing style occurs, a bug is born and maintenance becomes difficult.

No, maintenance becomes difficult when we add more lines of code arbitrarily.

> For example, there are various vector libraries that provide the same functionality, such as openCV, Eigen and ignition, and because everyone uses different libraries, the dependency is getting worse. (#2045 (comment))

Depending on other libraries not only saves us time in the short term, but also ensures that we don't have to maintain that code ourselves, so we can focus on important stuff.

> We will be in trouble if OpenCV becomes unusable due to version upgrade, porting problem, license problem or etc..

What's more likely, that you'll forget about this code in two months time or that OpenCV changes its license?",esteve
Feature/math_utils,2019-03-06T16:30:27Z,347,14,questioned,"I did not copy it but I read this question and implemented it myself.
https://stackoverflow.com/questions/17333/what-is-the-most-effective-way-for-float-and-double-comparison
https://marycore.jp/prog/c-lang/compare-floating-point-number/
It is natural that these basic codes almost resemble each other",yukkysaito
Feature/math_utils,2019-03-06T16:36:31Z,347,15,questioned,"If there are too many objections, I will close it. What about libraries not provided?",yukkysaito
Feature/math_utils,2019-03-06T16:37:47Z,347,16,answered,"@yukkysaito ok, let's assume you implemented it. It took me ten seconds to find an existing library, maintained by large team of developers, that implemented all that. It's a problem when the first instinct is to add new code instead of relying on existing tools. For example, do you think we need our own implementation of a Vector3? It's one of the most widely used structures in robotics.",esteve
Feature/math_utils,2019-03-06T16:52:27Z,347,17,questioned,"Vector3d is a Eigen wrapper. Certainly, if something is set as the default, wrapper will not be needed.
Ok. Kalman filter and table based sin cos are necessary to develop ros node. What should these be done?",yukkysaito
Feature/math_utils,2019-03-14T03:01:08Z,347,18,answered,"From the viewpoint of the library user, I think that it is useful an abstraction layer of math processing for the following reasons.

* Currently, some packages have their own implementation of math processing. Extract them and make it available from other packages.
* Need functions that are not included in the existing library and frequently used utility function that combines low-level functions.
* It's annoying to convert to library type such as from geometry_msgs, vector_map_msgs, or PCL to Eigen, OpenCV, or Boost. Type conversions should be isolated by wrapper since they are unrelated to the algorithm.

I feel that an using alias is better than wrapper class for vector type. My opinion is as follows.
If you use Eigen for internal implementation, define abstract vector types as Eigen type aliases and functions as Eigen function wrapper. And add your own implementation or other library functions for abstract vector types. Finally, support wrappers for other library types.",isamu-takagi
Feature/math_utils,2019-03-14T09:30:09Z,347,19,answered,@yukkysaito what do you mean by Kalman Filter? that would depend on the sensors and purpose of the algorithm itself. Also why do you need a table of sin and cos?,sgermanserrano
Feature/math_utils,2019-03-15T07:16:56Z,347,20,questioned,"> @yukkysaito what do you mean by Kalman Filter? that would depend on the sensors and purpose of the algorithm itself. Also why do you need a table of sin and cos?

Thank you.
About Kalman Filter: you are correct. However, the formulas of the Kalman filter are reusable because they can be made generalized kalman filter library. For example, we are currently developing ekf for localization estimation. Here, we have implemented a Kalman filter library that can be used generically. We want to use this library with mot (multi object tracking).
https://github.com/CPFL/Autoware/blob/feature/kalman_filter/ros/src/computing/perception/localization/packages/kalman_filter_localizer/include/kalman_filter/kalman_filter.h
Table of sin and cos: Calculation of sin function is expensive because calculation is Taylor expansion. The sin function is very often used in MPC, Particle Filer, Local path palanner, etc. In addition, they generally need to run at high frequency, which makes the computational cost a bottleneck. There is still reasons, in the past experience, this is absolutely necessary.
",yukkysaito
Feature/math_utils,2019-03-15T07:19:19Z,347,21,questioned,"> From the viewpoint of the library user, I think that it is useful an abstraction layer of math processing for the following reasons.
> 
> * Currently, some packages have their own implementation of math processing. Extract them and make it available from other packages.
> * Need functions that are not included in the existing library and frequently used utility function that combines low-level functions.
> * It's annoying to convert to library type such as from geometry_msgs, vector_map_msgs, or PCL to Eigen, OpenCV, or Boost. Type conversions should be isolated by wrapper since they are unrelated to the algorithm.
> 
> I feel that an using alias is better than wrapper class for vector type. My opinion is as follows.
> If you use Eigen for internal implementation, define abstract vector types as Eigen type aliases and functions as Eigen function wrapper. And add your own implementation or other library functions for abstract vector types. Finally, support wrappers for other library types.

I agree with @isamu-takagi  what vector3d is implemented as alias. Thank you for your idea",yukkysaito
Feature/math_utils,2019-03-15T12:05:50Z,347,22,answered,"> > @yukkysaito what do you mean by Kalman Filter? that would depend on the sensors and purpose of the algorithm itself. Also why do you need a table of sin and cos?
> 
> Thank you.
> About Kalman Filter: you are correct. However, the formulas of the Kalman filter are reusable because they can be made generalized kalman filter library. For example, we are currently developing ekf for localization estimation. Here, we have implemented a Kalman filter library that can be used generically. We want to use this library with mot (multi object tracking).
> https://github.com/CPFL/Autoware/blob/feature/kalman_filter/ros/src/computing/perception/localization/packages/kalman_filter_localizer/include/kalman_filter/kalman_filter.h

@yukkysaito OK, I understand what you mean by KF now. Nevertheless, if you are planning on re-using the KF for other non-localization modules, as mot. I don't think the current placement of the KF library is clear enough for new Autoware users to use.

",sgermanserrano
Feature/math_utils,2019-03-15T13:40:58Z,347,23,questioned,"> OK, I understand what you mean by KF now. Nevertheless, if you are planning on re-using the KF for other non-localization modules, as mot. I don't think the current placement of the KF library is clear enough for new Autoware users to use.

KF is used by many modules. MOT just wants to use it right now, and in the future, there are many modules that use KF, such as white line estimateion, IMU bias estimation, path prediction and so on. Is this not enough?
",yukkysaito
Feature/math_utils,2019-03-15T14:07:59Z,347,24,answered,"> > OK, I understand what you mean by KF now. Nevertheless, if you are planning on re-using the KF for other non-localization modules, as mot. I don't think the current placement of the KF library is clear enough for new Autoware users to use.
> 
> KF is used by many modules. MOT just wants to use it right now, and in the future, there are many modules that use KF, such as white line estimateion, IMU bias estimation, path prediction and so on. Is this not enough?

@yukkysaito I was referring to the actual location of the library within the Autoware repo. I think it would be better to have it placed in _common_ instead of inside the localization package",sgermanserrano
Feature/math_utils,2019-03-15T14:08:41Z,347,25,answered,"Again, why write from scratch when there are great libraries available.
MPRT with ROS wrappers: https://www.mrpt.org/mrpt-ros-pkg
KFilter: http://kalman.sourceforge.net/
Orocos: http://www.orocos.org/bfl/packages
OpenCV KalmanFilter Class

Or less known libraries:
http://bayesclasses.sourceforge.net/Bayesian%20Filtering%20Classes.html
",amc-nu
Feature/math_utils,2019-03-18T06:13:04Z,347,26,answered,@yukkysaito Please move this PR to a fork.,gbiggs
Feature/remove catkin,2019-02-28T04:12:07Z,373,1,answered,"Just want to check: We are able to build cross-releases once these scripts are gone, right? Someone has tested that?",gbiggs
Feature/remove catkin,2019-02-28T04:33:12Z,373,2,answered,"@gbiggs afaik, these are already being used in [CI](https://github.com/CPFL/Autoware/blob/master/.gitlab-ci.yml#L80) 
[pipelines](https://gitlab.com/CPFL/Autoware/pipelines)",amc-nu
Feature/remove catkin,2019-02-28T05:20:58Z,373,3,answered,"Should be good to go, then. Merge away!",gbiggs
Feature/remove catkin,2019-02-28T16:20:37Z,373,4,questioned,@gbiggs we've been building with the colcon scripts since 1.9 IIRC,esteve
Update contact details,2019-02-27T07:49:29Z,377,,,,
"Revert ""Fix/health checker""",2019-02-27T07:31:58Z,378,,,,
[MERGE AFTER #2034] Use ament for libvectormap and trafficlight_recognizer,2019-02-26T17:19:47Z,379,,,,
[MERGE AFTER #2033] Use ament for state_machine_lib,2019-02-26T17:15:57Z,380,,,,
[MERGE AFTER #2016] Use ament_cmake for diag_lib and fake_autoware_nodes,2019-02-26T17:12:31Z,381,,,,
melodic support,2019-02-26T15:48:20Z,382,1,questioned,"@gbiggs This PR would benefit a lot from splitting the Autoware repository into smaller ones. Here's a suggestion:

- autoware_core: drivers, algorithms, low-level controllers, etc.
- autoware_utils: anything that's external to autoware_core, but does not use a UI
- autoware_visualization: anything UI-related (runtime manager, rviz plugins, etc.)

autoware_core could certainly be split into even more repositories, but these are the three main ones I could think of.",esteve
melodic support,2019-02-27T03:25:55Z,382,2,answered,"Thanks @esteve 
Even after running `rosdep update`.
I'm still getting `unable to locate package ros-melodic-jsk-recognition-utils`.

Is this related? acccording to Jenkins, it is still failing on melodic.
http://wiki.ros.org/jsk_recognition",amc-nu
melodic support,2019-02-27T11:12:02Z,382,3,answered,@amc-nu are you using the `--ignore-src` option?,sgermanserrano
melodic support,2019-02-27T11:15:03Z,382,4,answered,"@sgermanserrano yes
This is the actual command I’m using.
`rosdep install -y --from-paths src --ignore-src --rosdistro $ROS_DISTRO`",amc-nu
melodic support,2019-02-28T11:10:26Z,382,5,answered,@esteve as @amc-nu says neither `jsk-recognition-utils` or `msgs` are currently available to install for ROS melodic. We need to revert the last commit on this branch,sgermanserrano
melodic support,2019-03-01T00:20:13Z,382,6,answered,"@esteve I'd like to figure out a timeline for getting this merged and when we can do it. If possible I'd like to have it in immediately after 1.11 so we have plenty of time to test things on Melodic before the 1.12 release. The most important things to know are:

- What are the blockers to enabling building on Melodic, and can we circumvent them? Obviously the JSK packages are major blockers but are there any others?
- Will adding support for Melodic impact building/running on Kinetic in any way?
- You stated that it would benefit from splitting the repositories. Does this PR need that done first or can we merge this before splitting? The [roadmap discussion](https://discourse.ros.org/t/autoware-ai-current-autoware-roadmap/7976) currently aims for repository splitting in 1.12, which would mean pushing merging this further into the 1.12 iteration if we need to split first.",gbiggs
melodic support,2019-03-01T09:13:57Z,382,7,questioned,"@amc-nu @sgermanserrano `jsk-recognition-utils` and `jsk-recognition-msgs` are available in the ROS shadow repository (see http://repositories.ros.org/status_page/ros_melodic_default.html), and will be available in the next sync (1-2 weeks). Meanwhile, I can put them back in the source tree and we'll remove them during the next release cycle.",esteve
melodic support,2019-03-01T09:26:20Z,382,8,questioned,"> What are the blockers to enabling building on Melodic, and can we circumvent them? Obviously the JSK packages are major blockers but are there any others?

All the missing packages in Melodic are in https://github.com/CPFL/Autoware/tree/feature/melodic/ros/src/vendor. The other thing missing is a PIC-built binary for `libymc_can`, @amc-nu knows more about that.

> Will adding support for Melodic impact building/running on Kinetic in any way?

No. However, we might want to remove or comment out the `jsk_*` packages from Dockerfile so that they don't clash with the ones in `ros/src/vendor`

> You stated that it would benefit from splitting the repositories. Does this PR need that done first or can we merge this before splitting? The roadmap discussion currently aims for repository splitting in 1.12, which would mean pushing merging this further into the 1.12 iteration if we need to split first.

I don't think splitting the repositories precludes adding support for Melodic. However, it may have the benefit of users being able to have the core of Autoware (planning, perception, drivers, etc.) running on Melodic (on a vehicle, for example), while having tools and the visualization plugins still running on Kinetic (on a desktop). Separating the core from the external tools would also make the introduction of Autoware.Auto as a dependency easier, since we can add support for Melodic incrementally (in case there's a problem with the tools or the rviz plugins).",esteve
melodic support,2019-03-01T09:42:13Z,382,9,answered,@esteve @gbiggs autowarefoundation/autoware#1946 installs the dependencies using `rosdep` in the Dockerfile so there should be no collision if the `jsk_*` packages are included in the _vendor_ folder. The removal will be needed in the _crossbuild/Dockerfile_ for now,sgermanserrano
melodic support,2019-03-01T10:03:25Z,382,10,answered,"@esteve thanks for reverting. I can now install successfully the dependencies.
However, cannot compile using CUDA 10.0. Ndt_Gpu and Euclidean Clustering GPU code require to be updated for the new API
I’ll test with CUDA 9.0 (not officially supported in 18.04) and report back.",amc-nu
melodic support,2019-03-01T10:14:25Z,382,11,questioned,"@sgermanserrano the problem with rosdep is that it doesn't benefit from the Docker cache properly. Also, ROS1 doesn't guarantee any ABI compatiblity across releases, so if I happen to have the rosdep call cached and then I install a ROS package that was released at a later sync, I'll most certainly get a crash.",esteve
melodic support,2019-03-01T10:25:55Z,382,12,answered,"@esteve the `rosdep` has been added to the Dockerfiles to reduce maintainability needs as new packages have new dependencies, when building the base image it is more straightforward",sgermanserrano
melodic support,2019-03-01T10:36:34Z,382,13,questioned,"@sgermanserrano I don't think it's a good idea, for the reasons I mentioned. A more correct approach would be to run rosdep as an automated process (e.g. Travis), check if there are new dependencies and then add them to Dockerfile so as to have a complete trace of all the ROS packages that are needed.",esteve
melodic support,2019-03-04T00:08:54Z,382,14,answered,I agree with @esteve. We need the Dockerfiles to allow as deterministic a run as possible every time.,gbiggs
melodic support,2019-03-04T19:06:34Z,382,15,questioned,"With the latest Melodic sync, it should be possible to build Autoware without bundling the dependencies in this PR. I'll remove them and spin a CI to make sure it all works https://discourse.ros.org/t/new-packages-for-melodic-2019-03-04/8120",esteve
melodic support,2019-03-05T08:12:22Z,382,16,answered,Yay for recursion!,gbiggs
melodic support,2019-03-05T10:47:33Z,382,17,answered,"@esteve I'm getting confused with the last _Revert Revert..._. `jsk_recognition_utils` and `jsk_rviz_plugins` are available to be installed as part of ROS Melodic, but I can see the _vendor_ folder is still there",sgermanserrano
melodic support,2019-03-05T11:15:38Z,382,18,questioned,"@sgermanserrano the `jsk_rviz_plugins` is still bundled, but I saw that it's available in Melodic as well. Good catch, I'll remove the entire vendor directory. Thanks!",esteve
melodic support,2019-03-18T06:07:45Z,382,19,answered,"@esteve Are we going to get this in for 1.11? Or alternatively can it be merged as-is without breaking master? I looked over the changes and didn't see anything bad, but it's a large PR.",gbiggs
melodic support,2019-03-18T09:36:40Z,382,20,answered,@gbiggs there are some bugs (#2097 autowarefoundation/autoware#2098 autowarefoundation/autoware_ai#603 autowarefoundation/autoware#2101) that need addressing before we can have melodic support,sgermanserrano
melodic support,2019-03-25T02:29:16Z,382,21,answered,@esteve @sgermanserrano can you please consider autowarefoundation/autoware#2145 ?,amc-nu
melodic support,2019-05-07T22:46:28Z,382,22,answered,"@gbiggs / @esteve - I just rebased `feature/melodic` on `master`, re-ran the build, re-ran the tests, and everything passed on `melodic`! Looks like this branch just needs a rebase and it should pass CI and be ready for merge (from what I can tell).

There is one caveat: In order to build the CUDA/DNN stuff, CMake >= 3.12 and Eigen >=3.3.5 are required (in addition to CUDA 10.0). I created a script to install them (hopefully non-destructively):

https://gist.github.com/JWhitleyAStuff/c4bc47a5ba7903b48bd2fab108fe2afe",JWhitleyWork
melodic support,2019-05-07T23:26:08Z,382,23,answered,"> There is one caveat: In order to build the CUDA/DNN stuff, CMake >= 3.12 and Eigen >=3.3.5 are required (in addition to CUDA 10.0). I created a script to install them (hopefully non-destructively):

Just to clarify, does this mean that the versions in Ubuntu 18.04 are too old?",gbiggs
melodic support,2019-05-07T23:29:04Z,382,24,answered,"@gbiggs yes
Please check autowarefoundation/autoware_ai#593 and autowarefoundation/autoware_ai#602 ",amc-nu
melodic support,2019-05-08T00:02:45Z,382,25,answered,"@JWhitleyAStuff Asking users to install non-system versions of critical packages like CMake is risky. Many users may end up causing more problems for themselves. Of course, we shouldn't just say ""No GPU for you"" and leave it at that, but we do need to be careful. Here's how we propose to allow the user to enable GPU support but also ensure that they are forced to know at least a little of what they are doing first.

1. Add an option to the relevant packages to enable GPU. Make it off by default. Document that to use GPU you must enable that option in ccmake.
2. If disabled, use CPU and be happy with Ubuntu versions
3. If enabled, look for necessary eigen and CMake versions and break if not found.
4. If those tools are recent enough and CUDA is not found, break.
5. Otherwise, build

Does this sound reasonable to you?",gbiggs
melodic support,2019-05-08T12:09:53Z,382,26,answered,@gbiggs SGTM. I know @esteve is pretty burried at the moment. Should I implement on a fork of this branch and create a new PR?,JWhitleyWork
melodic support,2019-05-08T12:59:05Z,382,27,questioned,"It's times like this when I wish we would use conan (https://conan.io/) to handle dependencies. Alternatively, we could do like ROS2 does with external dependencies and create an eigen_vendor package (see https://github.com/ros2/yaml_cpp_vendor for an example).

As for CMake, @JWhitleyAStuff is it because the CUDA stuff uses the built-in language support? (https://cmake.org/cmake/help/v3.12/module/FindCUDA.html)",esteve
melodic support,2019-05-08T15:38:32Z,382,28,answered,@esteve - I'll look into it more. I'm not positive yet.,JWhitleyWork
melodic support,2019-05-08T21:26:28Z,382,29,answered,@esteve I'm currently looking into it. It appears to be something that was added between 3.12.1 and 3.12.2. Back-porting the change to 3.10 (the version available on Ubuntu 18.04) fixes the issue so I'm seeing if it is something we can fake here. One option would be providing our own FindCUDA.cmake in the appropriate packages (a 3.10 + fix version). I'm checking to see if there is a simpler solution that we can just apply to our own CMakeLists.txt files.,maximus5684
melodic support,2019-05-08T21:44:36Z,382,30,answered,Oops. Wrong account.,JWhitleyWork
Feature/negative velocity,2019-03-18T06:07:05Z,412,1,answered,"@yn-mrse What is the status of this PR? If it will not be in 1.11, please move it to a fork.",gbiggs
Feature/point pillars,2019-03-02T05:58:23Z,413,1,answered,DeepLearning  based detection packages manage setups individually too. Can you prepare the scripts directory and prepare the setup script? (I would like to manage it with ansible etc. in the future),yukkysaito
Feature/point pillars,2019-03-05T05:08:10Z,413,2,questioned,"> DeepLearning based detection packages manage setups individually too. Can you prepare the scripts directory and prepare the setup script? (I would like to manage it with ansible etc. in the future)

I added the instruction for the setup in README.md.
But TensorRT requires the registration to NVIDIA website.
For this reason, cannot pepare the script for the entire setup.",k0suke-murakami
Feature/point pillars,2019-03-26T16:13:42Z,413,3,answered,"Hi,
What is the trained model for? cars or people or what? In the paper, they mentioned that they trained 2 models for cars and pedestrians/cyclists?
If you use one model for all classes, what is the parameter values? such as thresholds, etc?
Thank you",kargarisaac
Feature/point pillars,2019-03-29T14:37:28Z,413,4,answered,"@k0suke-murakami 
I tested this using sample_moriyama_150324.bag file and docker but got nothing. Do I need to install tensorrt for docker? It would be great to write down a pipeline to run it in docker or out of that. I tried to install the point_pillars package in my ros workspace, but not successful yet. ",kargarisaac
Feature/test twist gate,2019-02-28T08:36:07Z,417,1,questioned,"In order to pass the test, it is necessary to fix autoware health checker. #2012",s-azumi
Feature/test twist gate,2019-03-07T13:47:03Z,417,2,questioned,@sgermanserrano I added tests what I can add immediately although it is not perfect. ,s-azumi
Feature/test twist gate,2019-03-08T06:56:39Z,417,3,questioned,"@sgermanserrano That is the test I can add right now.
Could you review this again?",s-azumi
Modify state for fms authorization,2019-03-18T06:06:05Z,420,1,answered,@s-azumi Please move this PR to a fork.,gbiggs
Modify state for fms authorization,2019-05-15T05:13:54Z,420,2,questioned,Re-submitted this PR from my fork to autowarefoundation/autoware#2257.,s-azumi
Add state battery charging,2019-03-18T06:05:31Z,422,1,answered,@s-azumi Please move this PR to a fork.,gbiggs
Add state battery charging,2019-05-15T05:09:50Z,422,2,questioned,Re-submitted this PR from my fork to autowarefoundation/autoware#2256.,s-azumi
Add support guidelines link to issue template,2019-03-18T06:01:43Z,424,1,questioned,Not valid due to new issue template.,gbiggs
Change LGSVL simulator dir,2019-02-25T11:13:15Z,425,,,,
[DO NOT MERGE YET] Use ament for autoware packages,2019-02-25T10:39:21Z,426,1,answered,Closed in favour of https://github.com/CPFL/Autoware/issues/2022,gbiggs
Fix/spinnaker,2019-02-25T09:36:30Z,427,,,,
Add stop state type,2019-03-18T06:01:06Z,428,1,answered,@s-azumi  Please move this PR to a fork.,gbiggs
Add stop state type,2019-05-15T05:04:21Z,428,2,questioned,Re-submitted this PR from my fork to autowarefoundation/autoware#2255.,s-azumi
Feature/split drive state,2019-03-18T05:57:32Z,430,1,answered,@s-azumi Please move this PR to a fork.,gbiggs
Feature/split drive state,2019-05-10T10:23:30Z,430,2,questioned,Re-submitted this PR from my fork to autowarefoundation/autoware#2246.,s-azumi
[MERGE AFTER #2014] Use ament for amathutils_lib and decision_maker,2019-02-26T11:42:46Z,432,1,questioned,"Gitlab CI pipeline:
https://gitlab.com/maximosipov/autoware/pipelines/49132626",maximosipov
[MERGE AFTER #2007] Use ament for autoware_build_flags,2019-02-25T09:28:43Z,433,1,questioned,"Gitlab CI pipeline:
https://gitlab.com/maximosipov/autoware/pipelines/48953685",maximosipov
Fix/health checker,2019-02-25T11:34:16Z,434,1,answered,@hakuturu583 what is the bug? can you put an explanation on the description?,sgermanserrano
Fix/health checker,2019-02-26T09:03:58Z,434,2,questioned,@sgermanserrano Thank you !! But I already fixed!!,hakuturu583
Feature/test lane select,2019-02-21T10:17:16Z,436,1,questioned,"@sgermanserrano Thanks for your review!
Ok, I'll apply clang.",s-azumi
[MERGE AFTER #1982] Integrate ament into CI and docker builds,2019-02-21T07:44:00Z,437,1,questioned,"@filiperinaldi Comments addressed, thank you!",maximosipov
[MERGE AFTER #1982] Integrate ament into CI and docker builds,2019-02-25T09:30:50Z,437,2,questioned,"Gitlab CI pipeline:
https://gitlab.com/maximosipov/autoware/pipelines/48953555",maximosipov
add python health_chacker,2019-03-18T05:47:10Z,439,1,answered,"@hakuturu583 Please update us on the status of this PR. If it won't make it into 1.11, then fork and do the PR from there.",gbiggs
add python health_chacker,2019-03-20T07:47:01Z,439,2,questioned,"@gbiggs I aready forked this PR.
Thank you!!",hakuturu583
add python health_chacker,2019-03-20T07:55:56Z,439,3,answered,Please link to the new PR.,gbiggs
Feature/autoware health analyzer,2019-02-22T01:47:36Z,442,1,questioned,"@yn-mrse I fixed this issue by other fix branch.
Please wait a bit.",hakuturu583
Feature/autoware health analyzer,2019-02-25T05:39:00Z,442,2,answered,"@hakuturu583 @yn-mrse  couple of things here which I hope will make you do better software in the future:

1. Why were there completely unrelated changes done in this PR (changes to LGSVL)?
2. Steps to reproduce are:
    ```
    ./run
   ```
    In which package? What am I supposed to do after I run above script?
3. What does this mean: https://github.com/CPFL/Autoware/pull/2004#issuecomment-466240731?
4. Why is there no tests?
5. This work must be based on https://github.com/CPFL/Autoware/pull/1943, please mention it as a related PR so it is easier to see what has changed since e.g. https://github.com/CPFL/Autoware/pull/1943

",dejanpan
Fix/colcon build,2019-02-19T08:16:21Z,444,1,questioned,"@esteve @amc-nu the main change of the PR is on the CMakeLists for _vision_dpm_ttic_detect_ pacakge. The changes in the Dockerfile will be replaced by PR autowarefoundation/autoware#1946, I just made them to allow for testing when building the docker image with colcon ",sgermanserrano
Fix/colcon build,2019-02-19T09:23:06Z,444,2,questioned,"@esteve @amc-nu I have undone the changes to the Dockerfile to keep the aim of the PR clean. The needed changes are mentioned in autowarefoundation/autoware_ai#563 in any case for testing purposes. 
",sgermanserrano
Fix/emergency handler,2019-02-17T10:37:22Z,446,1,answered,@sgermanserrano Thank you for your PR!! merge to the feature branch!!,hakuturu583
Fix install directives,2019-02-15T12:04:34Z,447,,,,
[feature] Added optional clang format check to CI,2019-02-25T08:12:45Z,448,1,questioned,closing since catkin won't be used anymore,amc-nu
Add emergency_handler,2019-02-15T07:03:24Z,449,,,,
Fix/gazebo simulator CI,2019-02-16T13:44:30Z,450,1,answered,This PR is merged.,yukkysaito
Feature/spinnaker,2019-02-15T06:29:51Z,451,1,answered,"@sgermanserrano Added the install commands, and applied clang format",amc-nu
Feature/spinnaker,2019-02-26T21:07:38Z,451,2,answered,@wep21 @amc-nu is Spinnaker an alternative to FlyCapture2? Does Autoware support now both or just one?,ubercool2
Feature/spinnaker,2019-02-26T23:05:53Z,451,3,answered,"It is an alternative.
Both are supported. ",amc-nu
